fid,nbr_1,nbr_2,nbr_3,nbr_4,nbr_5,nbr_6,nbr_7
22346,0.129928243,0.142361938,0.140836318,0.152126278,0.133068329,0.095196645,0.13493152
22347,0.106128638,0.078373409,0.176321441,0.32299392,0.268810063,0.156200384,0.127169682
22348,0.046621441,-0.012028542,0.130316013,0.17462487,0.139426114,0.142025598,0.069606849
22349,0.039167646,-0.063249616,0.020258228,0.139871378,0.153193736,0.094983455,0.022715833
22350,0.172131173,0.019829138,0.137604807,0.268228598,0.248502797,0.195387578,0.142323967
22351,0.01922288,-0.037186734,0.046157786,0.092206732,0.043238926,0.047159343,0.069577867
22352,0.135671106,0.07313432,0.156468431,0.258769054,0.209710001,0.172361128,0.074320657
22353,0.12746647,0.020968364,0.10698075,0.257598194,0.226917827,0.214695425,0.153932332
22354,0.184128215,0.062532407,0.16818947,0.294818749,0.220554893,0.187737956,0.160374019
22355,0.063120689,0.004109349,0.065211963,0.20147057,0.161896188,0.132622344,0.099687913
22356,0.131272391,-0.02372605,0.133611226,0.175514481,0.186553522,0.163957985,0.118792503
22357,0.007358717,-0.057134347,0.009452903,0.145393415,0.133755434,0.079049743,0.041406948
22358,0.144563171,0.031254474,0.162251108,0.251260727,0.208037204,0.116598876,0.091015296
22359,0.11340453,0.028660886,0.086240805,0.279380806,0.268354846,0.233087039,0.153461685
22360,0.11262159,-0.005303028,0.131496043,0.165408225,0.141078258,0.086373758,0.112907924
22361,0.085389087,0.006393681,0.057553027,0.12592035,0.109603248,0.110553979,0.095682688
22362,0.102849151,0.031973496,0.191634771,0.173593369,0.143735805,0.147898355,0.092593331
22363,0.12725258,0.033212316,0.195159545,0.211478527,0.188341527,0.114525386,0.118403832
22364,0.080622316,0.049833263,0.202107762,0.255798459,0.19933134,0.169093659,0.106452596
22365,0.014863314,0.087204742,0.068019532,0.067719613,0.039814769,-0.008058293,0.047677096
22366,0.10739051,0.054794916,0.167549707,0.290548482,0.170643029,0.126022979,0.074337765
22367,0.059397379,-0.007224221,0.048598769,0.20358923,0.180790212,0.130091216,0.083483913
22368,0.147771471,0.077937054,0.182997938,0.264539095,0.19795699,0.198786555,0.13638485
22369,0.084842959,-0.001984801,0.110832131,0.252122912,0.186081343,0.149601188,0.082543393
22370,0.118104844,0.101832202,0.17915723,0.342131676,0.28828585,0.20536593,0.163059816
22371,0.08026758,0.069336843,0.154588197,0.220502023,0.190704725,0.134890121,0.079792425
22372,0.10683807,0.02278784,0.080271265,0.2278535,0.184344131,0.125733568,0.093078885
22373,0.167047886,0.059592579,0.170778614,0.292217364,0.196992848,0.150605364,0.101680578
22374,0.138497767,0.019006917,0.078709364,0.211926138,0.202400897,0.152488964,0.098466757
22375,0.019048567,-0.025665356,0.074858953,0.099457585,0.146867344,0.0823477,0.126099236
22376,0.131083823,0.079145445,0.152499652,0.206722708,0.189326058,0.129749682,0.116404733
22377,0.072585638,0.067927203,0.168352896,0.301131889,0.228996318,0.181328975,0.126953274
22378,0.093614097,0.066310057,0.159480884,0.317440951,0.246491315,0.195341295,0.140398739
22379,0.122524672,0.047901923,0.17880191,0.256532474,0.157812671,0.122927053,0.077398961
22380,0.095776517,-0.000246381,0.179510804,0.26810826,0.181770669,0.106355231,0.143138593
22381,0.201781359,0.066782659,0.172646727,0.302961353,0.281478819,0.217172084,0.169955268
22382,0.128811319,0.053319267,0.126849311,0.242710908,0.178229622,0.145562095,0.088005119
22383,0.157962674,0.068947057,0.19682096,0.318195883,0.283152664,0.184977465,0.158853951
22384,0.068824429,0.005230627,0.094239947,0.110850271,0.107625001,0.099093928,0.068047531
22385,0.113381808,0.025859918,0.150094165,0.180573317,0.161509101,0.115523423,0.097630199
22386,0.140224184,0.035070983,0.149894486,0.27368025,0.226070112,0.168814588,0.138235204
22387,-0.002294987,0.009402249,0.065722322,0.022435631,0.060705692,0.040658424,0.137841103
22388,0.145343494,0.058947815,0.127376479,0.263419769,0.254581259,0.194931095,0.146676856
22389,0.110828876,0.032887769,0.071251913,0.212588348,0.197670724,0.138829087,0.095156662
22390,0.119662088,0.023929397,0.164496554,0.261848634,0.215960517,0.181779848,0.108445719
22391,0.081040079,0.000397089,0.100365734,0.128535608,0.087297729,0.033237019,0.004188595
22392,0.130959729,0.037929795,0.156900497,0.256502243,0.222500662,0.21655241,0.162933517
22393,0.094909535,0.065167149,0.166261406,0.322550809,0.245887251,0.19980507,0.141830379
22394,0.061561398,0.055402189,0.041949774,0.088740414,0.12399525,0.080528305,0.086255649
22395,0.064782874,-0.020148961,0.059772411,0.124830034,0.105355965,0.098316316,0.084621744
22396,0.090315556,0.047702011,0.14125081,0.241445273,0.198974345,0.163263677,0.096682918
22397,0.132814272,0.040544778,0.115762229,0.252980543,0.217115178,0.211217773,0.153166132
22398,0.126930552,0.180982631,0.094590565,0.146208484,0.146115756,0.07988444,0.116721762
22399,0.118033388,-0.006076086,0.186617234,0.255923645,0.208808059,0.121395028,0.132021916
22400,0.071896778,-0.024348714,0.081849329,0.138088861,0.118482843,0.103598322,0.131209126
22401,0.056655144,0.038161838,0.076268041,0.226055415,0.151405972,0.115600613,0.07724734
22402,0.066090681,0.279440105,0.089698855,0.139124941,0.087782448,0.102024568,0.106938605
22403,0.130270277,-0.016351242,0.050746227,0.206080703,0.178897132,0.174391341,0.109589604
22404,0.089650549,-0.006548138,0.09830584,0.125324473,0.08588269,0.060892771,0.063489888
22405,0.108996204,0.262615778,0.116042767,0.167318284,0.164874492,0.112245225,0.156127712
22406,0.016720059,0.152694676,0.147050617,0.190208112,0.125043983,0.10373507,0.046646258
22407,0.140146539,0.06959955,0.177501579,0.241711623,0.179069716,0.132098209,0.082433917
22408,-0.041350641,0.0178409,-0.010569093,-0.058448308,0.058361342,-0.007998863,0.030246196
22409,0.118987204,0.029684641,0.130806187,0.227947837,0.194979523,0.160339816,0.126200141
22410,0.062628883,-0.025683569,0.059571702,0.192473145,0.203727427,0.175367035,0.144635184
22411,0.040722179,0.025839949,0.126375343,0.180835754,0.121585208,0.069384323,0.005322146
22412,0.13658727,-0.003085976,0.061336658,0.21446051,0.178404453,0.178484221,0.145840917
22413,0.147726448,0.02583489,0.148096988,0.270511784,0.223270894,0.164614862,0.109724472
22414,0.070683969,0.030996811,0.071616173,0.082771461,0.07494374,0.065532572,0.037987461
22415,0.063611015,0.031103923,0.119581673,0.159028572,0.147745118,0.12116647,0.046748893
22416,0.112739828,0.046637602,0.131759569,0.236021157,0.224624466,0.168335697,0.104202028
22417,0.149660807,0.036807132,0.179610205,0.245664597,0.201611572,0.120744446,0.164735247
22418,0.157532125,0.040361189,0.176409308,0.274530239,0.25942709,0.229544026,0.148312645
22419,0.106549392,0.010730845,0.169412521,0.2730491,0.225669949,0.122793869,0.11366508
22420,0.079229151,-0.027195836,0.101098642,0.253617937,0.213431404,0.114148606,0.074493998
22421,0.159474353,0.060943624,0.156750046,0.317495093,0.265756516,0.244291645,0.176295793
22422,0.151284167,0.054289381,0.149347895,0.3033597,0.265781717,0.191955019,0.141104443
22423,0.124454278,0.083329182,0.13520564,0.2378958,0.189703453,0.121956848,0.119875597
22424,0.078222567,0.059296162,0.100066636,0.08201085,0.065441442,0.0633987,0.035540734
22425,0.133329404,-0.036159374,0.141993889,0.197211976,0.183754788,0.111087699,0.153980586
22426,0.148122307,0.084600404,0.093229972,0.171448818,0.143051736,0.095705182,0.078347272
22427,0.193431462,0.078754278,0.16535249,0.42453034,0.394064582,0.30970241,0.223583328
22428,0.103855998,0.025403083,0.132437065,0.211421656,0.223378101,0.148891255,0.094926324
22429,0.124909128,0.105375944,0.211998611,0.313023511,0.239145897,0.164015476,0.12003897
22430,0.092997767,0.053377038,0.130385576,0.238858726,0.182500253,0.161957246,0.118288783
22431,0.131037536,0.085377058,0.170024343,0.312341871,0.272025686,0.204331791,0.141602633
22432,0.084706409,0.021189984,0.043823663,0.091728562,0.099419873,0.06125108,0.062799434
22433,0.112130052,0.024110195,0.082214833,0.24702313,0.234514538,0.203077805,0.136171804
22434,0.045889682,0.028946059,0.133907143,0.201777034,0.123285389,0.075980494,0.011069528
22435,0.000447504,-0.026912214,0.005003424,0.206183112,0.150430045,0.102631845,0.077341499
22436,-0.019092638,0.028674142,0.116303751,0.209687057,0.156182498,0.088190959,0.047616093
22437,0.07328334,0.016561885,0.122053759,0.172938538,0.173358299,0.112842781,0.113083371
22438,0.134525845,0.003786808,0.155385417,0.273514985,0.24961301,0.203066355,0.109716514
22439,-0.010954138,0.029568812,0.117413065,0.238453342,0.181708221,0.098907233,0.041338618
22440,0.160704952,0.025195355,0.143325113,0.253087002,0.213614899,0.12768559,0.096195965
22441,0.065596593,0.036538801,0.076447331,0.216499716,0.149419789,0.122606627,0.073914659
22442,0.104554725,0.078459065,0.184636873,0.276468876,0.233810954,0.165907605,0.088970198
22443,0.137886824,0.058128186,0.150937198,0.226902594,0.180261304,0.140660205,0.104116594
22444,0.148093061,0.074485244,0.100253601,0.276834831,0.2601771,0.211363033,0.185504063
22445,0.129970664,0.009772987,0.124482869,0.17078684,0.154795437,0.15293326,0.101752648
22446,0.073694201,-0.029396356,0.070534141,0.159391492,0.163098543,0.063876839,0.059377188
22447,0.088038472,0.107402621,0.030317129,0.081195019,0.083930502,0.070787483,0.065532008
22448,0.109962519,0.09594713,0.237698554,0.219443427,0.171884547,0.097483641,0.126044181
22449,0.146218084,0.02643141,0.152528684,0.244914516,0.182808798,0.148382072,0.113923994
22450,0.175395313,0.058844659,0.158216981,0.281318524,0.269560302,0.215354133,0.127355521
22451,0.052170167,0.020648813,0.029601789,0.06941566,0.05260053,0.089696858,0.072738514
22452,0.024531417,0.010769188,0.057058771,0.126966744,0.121492373,0.116963703,0.098284202
22453,0.140452606,0.042777305,0.177416568,0.185367683,0.196758301,0.152324635,0.136648177
22454,0.130906671,0.085062537,0.15261993,0.179695569,0.19041866,0.119537824,0.11350679
22455,0.0876197,0.005682607,0.116074635,0.105073405,0.110407416,0.140463103,0.110799972
22456,-0.00469612,0.041930004,0.030229478,0.057241366,0.043739292,0.040231248,0.050786726
22457,0.028449469,0.039458868,0.103134376,0.12225433,0.098342793,0.058751617,0.057465861
22458,0.117843695,0.081183271,0.202309693,0.201100963,0.147865609,0.121530083,0.128429322
22459,0.020835124,0.095878115,0.164324347,0.099470326,0.105465229,0.052123673,0.044468728
22460,0.061691813,-0.008340475,0.031348287,0.102826848,0.090905147,0.089485305,0.08116987
22461,0.131613279,0.068119551,0.13816456,0.249015435,0.217773695,0.171519885,0.137481056
22462,0.135170199,0.091853041,0.210031597,0.298687241,0.241652762,0.179959267,0.119343315
22463,0.128210521,0.095035535,0.165082769,0.292507044,0.221635193,0.122223111,0.084162667
22464,0.049941364,0.019043832,0.094744717,0.128021892,0.113899576,0.044529932,0.056178914
22465,0.11110576,-0.003704096,0.139038608,0.15776216,0.152922171,0.125490158,0.090317117
22466,0.101015222,0.024106181,0.07603223,0.132470376,0.126821816,0.120839494,0.09760456
22467,0.188274276,0.012174914,0.157635078,0.302201626,0.291595648,0.263576719,0.172731416
22468,0.158900566,0.049002876,0.118059247,0.293264305,0.247800445,0.201140002,0.155993549
22469,0.169192779,-0.012843024,0.172689758,0.209711914,0.192859432,0.144142938,0.092700785
22470,0.081876826,0.023430341,0.104243292,0.211610468,0.194202079,0.172646087,0.142523374
22471,0.116314458,0.023310922,0.12208128,0.19260422,0.180683419,0.124881098,0.105538396
22472,0.19887018,0.059559389,0.190215792,0.309132258,0.25472852,0.227535207,0.164891365
22473,0.090700484,-0.016296812,0.038298224,0.137052987,0.13296424,0.087745159,0.086047789
22474,0.156799388,0.043072893,0.127637113,0.240327743,0.191636132,0.139462433,0.112509369
22475,0.158929409,0.020834318,0.126889583,0.275291539,0.239958921,0.180711901,0.154013842
22476,0.134847395,0.024430114,0.091292735,0.159615359,0.127330888,0.100162904,0.074308756
22477,0.149710778,0.087528289,0.092743483,0.156840843,0.125511445,0.079990742,0.070471591
22478,0.11336284,0.011686444,0.113230448,0.16273268,0.139919599,0.122297249,0.098488645
22479,0.104523549,-0.012663653,0.089362076,0.215456857,0.212122169,0.163623647,0.06743507
22480,0.139593672,0.011061782,0.146578701,0.195983187,0.167784456,0.136971099,0.116161743
22481,0.065433049,-0.006510248,0.120549097,0.150573809,0.129771732,0.085274194,0.053790689
22482,0.144873686,0.000289463,0.135678612,0.184398269,0.158748826,0.121154734,0.116240411
22483,0.116410433,0.0156309,0.149501948,0.225734261,0.179654948,0.137084688,0.106056985
22484,0.091978559,-0.004621553,0.109470819,0.219612106,0.226251058,0.186929989,0.141614422
22485,0.158091506,0.063246502,0.184085821,0.274272102,0.247313799,0.216494559,0.179285536
22486,0.033503822,0.049558585,0.109125373,0.184586999,0.118341136,0.079001738,0.092885241
22487,0.10615564,0.078545123,0.151875581,0.296041707,0.206345358,0.158235442,0.09056356
22488,0.100942121,0.069062392,0.161178115,0.262581424,0.189265885,0.142851309,0.101141013
22489,0.1241992,0.003342786,0.19432058,0.259411875,0.226990569,0.145740636,0.165105598
22490,0.11770763,0.043815986,0.167244794,0.270835302,0.226839731,0.186972892,0.113553142
22491,0.148393047,0.032696484,0.163365377,0.365342195,0.332997748,0.248869,0.138961654
22492,0.120604685,0.034922815,0.0929986,0.249034415,0.20824391,0.18647903,0.13955463
22493,0.173099897,0.039383067,0.175862379,0.282197461,0.250035001,0.213166933,0.145149641
22494,0.102171233,-0.027287966,0.083148158,0.225773256,0.219633899,0.14991242,0.104240261
22495,0.107559393,0.008489962,0.083792245,0.147719129,0.138262339,0.135770011,0.128403871
22496,0.122323439,-0.000585362,0.182363353,0.252842504,0.245485603,0.174377478,0.122893133
22497,0.101703298,0.189420383,0.192172983,0.178980927,0.123781057,0.116622133,0.104599565
22498,0.094981122,0.023899874,0.167767916,0.280612436,0.253729672,0.157129807,0.089399827
22499,0.088991197,0.008389196,0.079325192,0.185135686,0.161272142,0.15300267,0.098977633
22500,0.090595959,0.018718823,0.10424713,0.142844163,0.11007208,0.091377239,0.081771484
22501,0.154735177,0.024507827,0.109892949,0.265287121,0.241485789,0.19566909,0.158061747
22502,0.135741791,0.060976272,0.087065162,0.158508016,0.170255331,0.124178621,0.101211587
22503,0.000142832,-0.06746733,0.014946844,0.092481255,0.169738994,0.019139276,0.049333097
22504,0.068281481,0.0232432,0.120106203,0.232641369,0.2064616,0.164122631,0.127217198
22505,0.044817108,0.052572371,0.168966302,0.289830162,0.188555543,0.116114084,0.077285388
22506,0.125101537,0.068400194,0.152894721,0.281648907,0.235584538,0.146425081,0.092034306
22507,0.051028271,0.129274317,0.199207033,0.120947943,0.126127923,0.045033974,0.054361449
22508,0.172511209,0.029812758,0.131231443,0.302301939,0.276196688,0.235122227,0.156264662
22509,0.138171001,0.067784592,0.161430186,0.321304629,0.254953035,0.216324318,0.151611401
22510,0.116356812,0.045940659,0.147836484,0.218008159,0.17123033,0.139093915,0.084802514
22511,0.144739871,-0.0000914,0.127915522,0.20276777,0.1571814,0.171704749,0.12146386
22512,0.091585801,0.014820299,0.107818631,0.198635683,0.153198957,0.083403197,0.10391351
22513,0.124363256,0.052016124,0.143930431,0.225568902,0.201799332,0.173592219,0.122479938
22514,0.140464879,0.077893297,0.118393427,0.193510688,0.125980967,0.098727511,0.128111942
22515,0.101609635,-0.001809396,0.096899475,0.246106556,0.227901103,0.164391647,0.11678431
22516,0.104517144,0.030233077,0.180736994,0.252032411,0.224627866,0.195357613,0.129252713
22517,0.072682735,0.035376519,0.144117049,0.187786316,0.143601592,0.13682879,0.113136193
22518,0.05915796,0.008546411,0.077067603,0.144618388,0.128698773,0.116456303,0.093687872
22519,0.15796694,0.078563369,0.170606321,0.28347509,0.246105398,0.192124399,0.144420742
22520,0.141622628,0.076694404,0.097442169,0.279812346,0.260395705,0.210047646,0.177592433
22521,0.120860492,0.01355781,0.112402157,0.180584087,0.156923739,0.095968504,0.085434187
22522,0.085187976,0.008172395,0.086826195,0.101837118,0.09220865,0.083870733,0.025092529
22523,0.10175966,-0.059484555,0.040234536,0.241735044,0.23364569,0.178217799,0.06909574
22524,0.190038666,0.04292235,0.171548615,0.293048238,0.256587172,0.218728638,0.188171701
22525,0.144055187,0.102673041,0.15527744,0.274560167,0.230537395,0.160073895,0.133511671
22526,0.129045148,-0.002260131,0.19073439,0.251797681,0.217209396,0.140554181,0.119696345
22527,0.139581698,0.026652834,0.082788859,0.266021098,0.230486588,0.213491424,0.166482714
22528,0.063682011,0.022359009,0.102443076,0.254451003,0.240359285,0.144765569,0.073688066
22529,0.097338399,0.042829726,0.084885834,0.262471008,0.249860133,0.217802418,0.151803027
22530,0.060261835,-0.021827163,0.081694282,0.142282521,0.135964114,0.092311829,0.054012801
22531,0.085461997,0.035246688,0.109817759,0.18687944,0.196902719,0.144233636,0.106519505
22532,0.109632654,0.015662466,0.099207285,0.238658774,0.195275658,0.165585792,0.111173783
22533,0.142851309,0.089959192,0.211956521,0.294660857,0.245017605,0.165179948,0.116974748
22534,0.097971578,0.073212464,0.095196428,0.160584445,0.169003295,0.074991901,0.09137263
22535,0.077074229,0.006927805,0.125442874,0.188677165,0.16432095,0.136308071,0.062435039
22536,0.083936291,-0.010887745,0.052747021,0.091437103,0.104428463,0.099814624,0.091939547
22537,0.060524263,0.037569519,0.102382404,0.152587404,0.139959746,0.039146136,0.036568336
22538,0.11314238,0.057783324,0.184917709,0.255109975,0.228698808,0.163295277,0.134493471
22539,0.055663965,-0.032416139,0.023816807,0.11106624,0.10878384,0.063611929,0.07072487
22540,0.062844762,-0.023513819,0.08014154,0.145177582,0.138822645,0.100621242,0.055579854
22541,0.154990261,0.093370313,0.216657897,0.302301491,0.261367228,0.17659326,0.132444694
22542,0.041822745,0.030472959,0.126964602,0.141556426,0.130431413,0.0991082,0.026415104
22543,0.163795043,0.018810799,0.111507731,0.269058717,0.244980724,0.186984912,0.136004017
22544,0.124715894,0.29596677,0.167863191,0.155788779,0.136846517,0.090319191,0.070884282
22545,0.176568355,0.095237888,0.221987884,0.340990602,0.296757039,0.172081615,0.161577938
22546,0.142721563,0.046394331,0.111000204,0.236450932,0.203696981,0.192553595,0.142836106
22547,0.075584207,-0.022692003,0.047082828,0.121371012,0.115708214,0.071636273,0.077716254
22548,0.098932086,0.081392355,0.19462262,0.228892511,0.143527475,0.107405344,0.08341952
22549,0.115349309,0.061412143,0.10331727,0.184880201,0.151880131,0.135159963,0.128939064
22550,0.151582428,0.11114538,0.229952792,0.33620243,0.271812398,0.153017755,0.147174526
22551,0.043176232,0.00742667,0.041960677,0.196968449,0.160727791,0.120628106,0.091160165
22552,0.017739835,0.027706141,0.029213219,0.06013871,0.089327662,0.054352644,0.057080167
22553,0.138366391,0.009365556,0.198962845,0.242433933,0.234294192,0.163566435,0.122233332
22554,0.101331659,0.075013242,0.183448092,0.294752095,0.244802029,0.193379931,0.101305926
22555,0.181417374,0.046085695,0.117528293,0.308599587,0.279599577,0.242583224,0.196430305
22556,0.123668393,0.019979648,0.094665573,0.175412147,0.188786489,0.162714918,0.140683763
22557,0.152085651,0.07729126,0.203391587,0.271834377,0.244663205,0.192142555,0.128757154
22558,0.108988048,0.037073325,0.083949441,0.241895763,0.227018761,0.190148294,0.141422152
22559,0.10897564,-0.008591399,0.053987734,0.118659218,0.118321447,0.109845932,0.104003558
22560,0.090491551,0.06423456,0.143761908,0.233410875,0.190714636,0.098714427,0.056218025
22561,0.100274968,0.032764151,0.094362747,0.219070209,0.180245382,0.164476259,0.122124808
22562,0.128704007,0.041976413,0.176803088,0.191295797,0.197301981,0.157285398,0.134293566
22563,0.02904003,-0.034287318,0.018629094,0.110551971,0.125330477,0.105149492,0.077572836
22564,0.048034315,-0.031935955,0.034791636,0.128522341,0.161661846,0.122442848,0.095939511
22565,0.135910831,0.04137162,0.182989222,0.179657338,0.197274799,0.136173717,0.118685887
22566,0.105207051,0.054888929,0.204815342,0.197716922,0.185691019,0.146115933,0.106595877
22567,0.138622079,0.078253198,0.109077056,0.250938207,0.205277856,0.173527888,0.10732916
22568,0.092470283,0.068746126,0.09183786,0.206516741,0.144990795,0.14510755,0.111520544
22569,0.07970299,-0.01193304,0.108625915,0.110312083,0.116507091,0.08596631,0.068009403
22570,0.113363569,0.06292997,0.172217671,0.228620098,0.185484219,0.153995983,0.127886122
22571,0.121666253,0.064663867,0.16038343,0.218875879,0.170775563,0.145564565,0.130144063
22572,0.07006637,-0.016136483,0.03134149,0.164506099,0.140156825,0.12408331,0.073483157
22573,0.045379825,0.076339255,0.071798998,0.109370853,0.027137759,0.093509304,0.017803485
22574,0.00750606,0.010563966,0.039690475,0.033813169,0.035562083,0.017143259,0.109424888
22575,-0.064529242,0.016926245,-0.050824558,0.152489981,0.166441676,0.101201553,0.089157719
22577,0.117393024,0.058691118,0.129118779,0.199743919,0.207118324,0.184939555,0.119456668
22578,0.057249678,0.005707898,0.058236273,0.119381643,0.111168422,0.089621829,0.062476042
22579,-0.009014118,0.020859806,0.040773618,-0.003708728,0.00371353,-0.009274132,-0.017631427
22580,0.061287272,0.029340523,0.064833242,0.069813941,0.060413585,0.04830532,0.020849111
22581,0.041806506,0.001983989,0.036686207,0.068157013,0.054445104,0.034282441,0.022442623
22582,0.106030364,0.150988161,0.183781789,0.145031128,0.119043227,0.1326866,0.077989453
22583,0.116478546,0.087691161,0.1893955,0.329474724,0.285074648,0.221273804,0.166473728
22584,0.106782431,0.108876924,0.180598889,0.330398385,0.278060551,0.203235085,0.16345748
22585,0.118963814,0.114861341,0.166319295,0.336278921,0.301293572,0.238791831,0.186398507
22586,0.129426291,0.027337356,0.193785876,0.224113487,0.206341521,0.122048741,0.108572986
22587,0.004957305,-0.060949007,0.00571471,0.142556221,0.117751238,0.052933749,0.023830514
22588,0.122397874,0.003449101,0.115654671,0.139629111,0.098799329,0.065356672,0.117065054
22589,0.009495675,0.051770254,0.074853959,0.183617871,0.098451441,0.043156377,0.073859695
22590,0.062211856,0.040757786,0.158710042,0.121463565,0.149694533,0.114611627,0.090339836
22592,0.17662854,0.089713245,0.193767319,0.302459939,0.265317672,0.246107582,0.19123132
22593,0.117204377,0.027783105,0.146386194,0.263794463,0.223630882,0.21527779,0.185285348
22597,0.064396036,0.020234588,0.113783452,0.158810049,0.157855424,0.145496499,0.048210106
22598,0.072922965,0.02040819,0.097579955,0.130028667,0.129986183,0.11734458,0.036762141
22599,0.069742651,0.121839872,0.043085906,0.068475566,0.104100795,0.012674495,0.181332997
22600,0.122088123,-0.027298142,0.057234926,0.198448415,0.184430223,0.13579247,0.119537222
22601,0.067596933,0.033927323,0.05480044,0.099084879,0.156992864,0.124845449,0.109054118
22602,0.066880446,0.02065958,0.05968748,0.113012099,0.119733755,0.123047467,0.107288632
22603,0.149685844,0.0037826,0.129745177,0.323473146,0.295176172,0.220311719,0.144205923
22604,0.046585441,0.021834832,0.163571445,0.197834831,0.146408897,0.062120067,0.065091416
22605,0.167557016,0.069614372,0.179543522,0.332135403,0.265467317,0.19963987,0.095656259
22606,0.021143742,0.100565128,0.088972422,0.07066391,0.047765721,-0.003111914,0.030176316
22607,0.111149659,-0.020601069,0.099531488,0.124585506,0.116454942,0.077811415,0.13193147
22608,0.019804644,-0.077400141,0.008160218,0.072526512,0.053984072,0.033310634,0.000486324
22609,0.196556279,0.045086584,0.145562236,0.303817636,0.237127917,0.205095823,0.162170265
22610,0.186310827,0.051389695,0.171269826,0.334339238,0.293147647,0.256679453,0.179955632
22611,0.0861093,0.106771249,0.040340624,0.216693455,0.224374925,0.228924111,0.163250657
22612,0.072616698,0.028211646,0.154291053,0.13211114,0.077046605,0.089931359,0.079221916
22613,0.070619102,0.012901947,0.130667088,0.13024304,0.087618258,0.095823676,0.093783652
22614,0.137972122,0.106928471,0.203399657,0.339048056,0.266460064,0.172075402,0.119259764
22615,0.095366986,-0.012152804,0.07007416,0.170977446,0.159974784,0.152711111,0.114665382
22616,0.120258316,-0.01255738,0.197138093,0.256096773,0.199224321,0.113826448,0.096022433
22617,0.093427052,0.006153247,0.206048467,0.27506098,0.203923651,0.11930135,0.140168877
22618,0.143883933,-0.007908032,0.196762543,0.288845526,0.227547746,0.131217264,0.118926869
22619,0.016648836,-0.043991167,-0.002390775,0.119294486,0.083437061,0.07402613,0.068493883
22620,-0.072625048,-0.031117944,-0.031831034,0.019277907,0.048695474,0.036475407,0.037357057
22621,0.017321822,-0.011771132,0.048314473,0.071944935,0.081870536,0.055555757,0.074441972
22622,0.111545559,-0.046247269,0.080896635,0.108767372,0.120695372,0.085983603,0.108926967
22624,0.091394009,-0.028379263,0.115332042,0.172790538,0.161500508,0.114566481,0.077732417
22625,-0.030833596,-0.071127282,-0.021353743,0.120878756,0.127629841,0.127926921,0.093914753
22626,0.126348417,-0.01261232,0.115710953,0.160024315,0.158867302,0.123816203,0.09314591
22627,0.051210373,0.045280564,0.151444963,0.200916017,0.152610167,0.125817451,0.103057913
22628,-0.016896746,0.004892472,0.022302434,0.082595363,0.074639344,0.059146912,0.066573377
22629,-0.0486018,-0.07480521,0.001677618,0.03647547,0.023551589,0.005030408,0.00027126
22630,0.047246912,-0.049727292,0.032747351,0.095605623,0.108127145,0.081632165,0.06416477
22631,0.027593757,-0.008807242,0.051135098,0.124669089,0.12379134,0.075975716,0.091715005
22632,-0.011665322,-0.044913971,0.144400135,0.214337127,0.207288253,0.143355364,0.128147726
22633,-0.032984599,-0.072301402,-0.057938085,0.008615897,0.008204369,0.009304309,0.015260227
22634,0.029413195,-0.004647223,0.038847462,0.144638186,0.124864354,0.117174076,0.098388976
22635,0.083974461,0.032154775,0.000115426,0.169461053,0.098235746,0.086737743,0.0907523
22636,0.09620493,-0.025920028,0.059899174,0.118341701,0.14262176,0.100516326,0.085860826
22637,0.008864152,-0.048669554,-0.012911644,0.015714559,0.048395244,0.057124817,0.04673686
22638,0.021705484,-0.014380504,0.011209184,0.15556538,0.1756467,0.162748174,0.118411922
22639,-0.002403554,-0.048638164,-0.009351125,-0.005199863,0.024398005,0.02679516,0.034548165
22640,-0.018937685,0.105585942,0.101471843,0.185863779,0.156645711,0.069590034,0.064194832
22641,0.108839424,-0.017578092,0.088513932,0.120422981,0.134687326,0.122531025,0.105418991
22642,-0.03702141,0.116966639,0.104276304,0.115892185,0.100200302,0.047360111,0.047217796
22643,0.008841326,-0.013841768,0.009672825,0.126302384,0.15902517,0.142722962,0.113911917
22644,-0.014908312,-0.00307973,0.014126561,0.002769904,0.013370476,0.05111724,0.023312245
22645,-0.01111696,-0.040494274,0.000392109,-0.008681687,0.017331581,0.014314773,0.022453978
22646,-0.024633599,0.040767885,0.040996145,0.165387006,0.157393901,0.082542826,0.043734075
22647,-0.031863794,-0.041660857,-0.030110116,0.073718562,0.060090184,0.07605017,0.021086063
22648,-0.064098877,0.033977668,-0.013012801,0.029602243,0.05802837,0.052442662,0.042987151
22649,0.08678271,-0.006939988,0.058471752,0.160797689,0.120752868,0.133872801,0.106978447
22650,0.028642739,-0.032288876,0.032338337,0.071949122,0.09882325,0.073458045,0.048471794
22651,0.113220214,0.137092209,0.0789646,0.162431983,0.164453779,0.129501692,0.123850635
22652,0.024693109,-0.019724728,0.031112919,0.015545415,0.021629238,0.056102956,0.030885962
22653,-0.040763164,-0.053609247,-0.048386976,0.008433726,0.012945952,0.00369177,0.010996683
22654,-0.015058721,-0.049737444,-0.001864447,0.045440003,0.05946903,0.034821011,0.023125493
22655,0.034088091,0.037084575,0.089709255,0.103700269,0.100489456,0.058233029,0.025099723
22656,0.098901613,-0.038187922,0.112387034,0.169575097,0.16831336,0.110097124,0.070346578
22657,-0.029086908,-0.068882635,-0.049807555,0.029526383,0.035309606,0.03233083,0.036417351
22658,0.000149011,-0.03112233,0.025304319,0.08579054,0.08993496,0.082693808,0.051611117
