fid,savi_1,savi_2,savi_3,savi_4,savi_5,savi_6,savi_7
26013,0.177757724,0.166063932,0.134181557,0.218660418,0.211149466,0.214899198,0.208348149
26014,0.174345095,0.164197123,0.131529613,0.216939178,0.208391828,0.209926965,0.208757191
26015,0.286030069,0.197701652,0.194001845,0.440451984,0.414820566,0.389302266,0.279827805
26016,0.209289494,0.204567425,0.166588586,0.284384305,0.266574498,0.263774936,0.240714233
26017,0.351985325,0.186983284,0.175668389,0.397012746,0.371314508,0.352997789,0.302700614
26018,0.17646279,0.282778745,0.13016064,0.248414271,0.241227496,0.220429551,0.196364622
26019,0.307798194,0.180803598,0.201752112,0.470336936,0.433504473,0.400909332,0.312878605
26020,0.248547163,0.160739747,0.151873758,0.283453649,0.249294131,0.236081973,0.205173806
26021,0.332009005,0.212271584,0.212900955,0.413631751,0.382258504,0.357808434,0.357994045
26022,0.333084643,0.225047887,0.217241325,0.429778532,0.393253013,0.368444968,0.377827077
26023,0.295865578,0.424978663,0.281492081,0.390871417,0.346935366,0.332480992,0.347359447
26024,0.294695511,0.16700327,0.165271612,0.357018955,0.301457331,0.286201694,0.254653996
26025,0.17402373,0.189180387,0.25905227,0.288028321,0.261583342,0.253190248,0.228471095
26026,0.208611725,0.21032313,0.260769743,0.272212588,0.263611575,0.244781363,0.2244629
26027,0.394899014,0.236333886,0.186681645,0.499123922,0.444766625,0.412348869,0.42952465
26028,0.283325377,0.157562902,0.170320318,0.404961754,0.365727799,0.340564106,0.279259581
26029,0.250099332,0.172433224,0.157610484,0.364185856,0.322788015,0.304098602,0.243757212
26030,0.241599041,0.157515934,0.166447494,0.422317276,0.35456403,0.322850946,0.280512883
26031,0.29324868,0.234893729,0.156947914,0.42423285,0.370267069,0.385486282,0.363113441
26032,0.329882902,0.178755363,0.176603086,0.39804985,0.37578524,0.3646281,0.286355319
26033,0.18638485,0.132366146,0.13088704,0.228102363,0.224677028,0.221034074,0.19826086
26034,0.248929042,0.205106882,0.172209148,0.353796246,0.300586688,0.280407116,0.245674132
26035,0.302008615,0.185913207,0.20761042,0.392368005,0.355774713,0.354928695,0.321524546
26036,0.152221519,0.288130352,0.178697605,0.177737247,0.268725311,0.189760743,0.194003409
26037,0.296527922,0.147380088,0.163551171,0.399187651,0.375337228,0.35160628,0.330932669
26038,0.324163085,0.221716282,0.234179707,0.476833304,0.429699869,0.392961073,0.309558942
26039,0.336674904,0.218800494,0.230494636,0.421311229,0.387419102,0.364511476,0.284047697
26040,0.302470053,0.211918981,0.192234273,0.436389399,0.400149394,0.365289491,0.309943846
26041,0.354717381,0.229345315,0.215486722,0.384028944,0.375427828,0.36081795,0.287025547
26042,0.378309686,0.29583595,0.286904385,0.492267222,0.43213595,0.392371821,0.348791692
26043,0.362705595,0.207299291,0.18603982,0.436410562,0.403725754,0.384085661,0.36701525
26044,0.363228715,0.336612424,0.220760795,0.415962527,0.376187822,0.360508508,0.307549452
26045,0.321971892,0.273655264,0.227370531,0.416715892,0.364594243,0.348179209,0.260504784
26046,0.274954456,0.183616951,0.140303649,0.326443962,0.294823215,0.294551253,0.246636051
26047,0.386580924,0.224310257,0.202854202,0.56139768,0.52112713,0.453837578,0.338263531
26048,0.325289169,0.271142308,0.219039378,0.454055292,0.429518769,0.371837362,0.309748209
26049,0.274885319,0.31358066,0.236963699,0.384232567,0.32319626,0.316642346,0.299192868
26050,0.21157884,0.185819453,0.15402466,0.276944423,0.260035505,0.259075455,0.232569823
26051,0.252310958,0.235960874,0.25290699,0.346319998,0.32286467,0.300068656,0.249498671
26052,0.25573657,0.407931953,0.287708046,0.356721599,0.331346411,0.308183246,0.253426872
26053,0.202900423,0.236367937,0.280060221,0.25833641,0.256509709,0.248854457,0.228190949
26054,0.197133056,0.157360994,0.162244901,0.25166243,0.245879465,0.237203831,0.216261331
26055,0.335752875,0.203347729,0.186683224,0.387601225,0.349220721,0.338559545,0.291776015
26056,0.292993367,0.232615683,0.230086313,0.371393569,0.356417713,0.349052174,0.315366399
26057,0.15436159,0.174083284,0.167052527,0.166753538,0.182798828,0.187336954,0.179797207
26058,0.29478081,0.213262218,0.182281391,0.42877454,0.387167719,0.358924514,0.278961031
26059,0.360906091,0.179470688,0.174316802,0.510431662,0.475559146,0.42954594,0.337491466
26060,0.218550077,0.200734755,0.218507273,0.295486543,0.288591742,0.25999374,0.236032537
26061,0.273968521,0.175784588,0.139424046,0.323253578,0.297335413,0.299753073,0.246257691
26062,0.170432654,0.434675091,0.305098115,0.241620716,0.195902247,0.205179775,0.207308708
26063,0.236579314,0.156398266,0.166074325,0.41864293,0.352790467,0.328986428,0.304828807
26064,0.362701037,0.312414064,0.249336274,0.540553286,0.49598621,0.45156624,0.410632842
26065,0.167895183,0.357238574,0.177814543,0.188411843,0.232727211,0.192347782,0.19215642
26066,0.275083716,0.361879649,0.245253185,0.368064168,0.319994541,0.317979297,0.300302889
26067,0.313292858,0.202050995,0.202339457,0.523735877,0.455832702,0.388771339,0.286085125
26068,0.180578207,0.165080977,0.132969105,0.225345423,0.216525283,0.219976433,0.211216572
26069,0.327225944,0.199608081,0.187882777,0.454926711,0.423173741,0.398874527,0.28294995
26070,0.109752778,0.180869363,0.130831192,0.155206606,0.140031524,0.123758324,0.129576862
26071,0.29264939,0.296481267,0.275060608,0.439231089,0.407257973,0.391543329,0.286537715
26072,0.366550576,0.23082276,0.204766721,0.393295879,0.363554685,0.347658367,0.298214241
26073,0.334325451,0.201963293,0.189509612,0.393299532,0.356570327,0.349526784,0.303378448
26074,0.319893691,0.23564367,0.216648714,0.37162318,0.35952282,0.341962749,0.287010281
26075,0.358299528,0.227690677,0.207963006,0.389843458,0.383181148,0.362557551,0.290854183
26076,0.330211691,0.216539431,0.196513131,0.388000091,0.352333404,0.338883245,0.29235399
26077,0.305301207,0.489550011,0.17347756,0.336538698,0.322131751,0.302505223,0.294506402
26078,0.333060935,0.285476432,0.220375119,0.364634195,0.343154845,0.302704796,0.244795113
26079,0.359466277,0.250205709,0.254186895,0.488338655,0.426972024,0.378945848,0.271430816
26080,0.260452872,0.209567277,0.159145793,0.338122799,0.308544153,0.296840105,0.258588699
26081,0.364058117,0.211318259,0.19567574,0.423349003,0.409785377,0.389155676,0.328404042
26082,0.352579732,0.186079779,0.177038488,0.396741735,0.372599581,0.356348517,0.294604369
26083,0.291864653,0.184648782,0.164871952,0.409811237,0.361195592,0.348631525,0.261163985
26084,0.367904356,0.260978602,0.188920342,0.484986292,0.462044736,0.41994517,0.335181351
26085,0.356244454,0.280104819,0.226719262,0.456655522,0.420832076,0.412827421,0.362463587
26086,0.299534541,0.168940684,0.178058382,0.45292378,0.398382512,0.365722838,0.292830811
26087,0.352997301,0.259252788,0.253602917,0.492522727,0.436896478,0.400478238,0.309796334
26088,0.228017692,0.155590277,0.165273962,0.324209677,0.289830429,0.25846959,0.225855091
26089,0.361037155,0.244590567,0.17799689,0.527402439,0.489965683,0.446380167,0.344375721
26090,0.412589893,0.331691703,0.238148557,0.41611779,0.379340877,0.399282391,0.374757745
26091,0.353421813,0.197413586,0.187781111,0.440415157,0.417506825,0.405876116,0.290628129
26092,0.358333824,0.201019935,0.189280202,0.496442111,0.441344961,0.381901491,0.368502313
26093,0.359213363,0.196806614,0.196367306,0.455642335,0.425726709,0.401203382,0.387513851
26094,0.177451963,0.118445829,0.129491232,0.254731348,0.242380168,0.219436824,0.199736643
26095,0.313926805,0.184723734,0.158375767,0.366104134,0.391617595,0.34070627,0.265467315
26096,0.288222062,0.170799074,0.184659176,0.401996525,0.372289782,0.341405125,0.296131475
26097,0.296723921,0.155696487,0.171708683,0.384158712,0.359765695,0.336567377,0.274429177
26098,0.204947314,0.34524264,0.32130517,0.232289568,0.250790285,0.25936206,0.222894475
26099,0.298455365,0.318980115,0.172481591,0.488906188,0.416605289,0.382000207,0.338002209
26100,0.168970496,0.398647285,0.227486653,0.26666028,0.220102772,0.233046843,0.229556241
26101,0.329631329,0.209087746,0.184074445,0.38709011,0.351524387,0.330871207,0.287503239
26102,0.330325052,0.202965294,0.182317064,0.383472711,0.343315374,0.330875388,0.289024674
26103,0.190667907,0.165652434,0.158947576,0.209462932,0.234557453,0.233548963,0.217845221
26104,0.427134551,0.21478079,0.231610155,0.440151519,0.424363067,0.401511106,0.372380329
26105,0.326471247,0.234147076,0.225585903,0.436633041,0.400165875,0.39554576,0.316200399
26106,0.18509318,0.231043856,0.216857215,0.184530243,0.221730949,0.239970289,0.217714216
26107,0.153072852,0.368241032,0.354103095,0.212062364,0.244380771,0.255636988,0.254406657
26108,0.335245498,0.29926134,0.203933476,0.513734552,0.457461631,0.379425058,0.321252083
26109,0.34355413,0.277299383,0.229879932,0.500607933,0.447439862,0.396831175,0.336966019
26110,0.321051582,0.216802325,0.182371406,0.405014458,0.352762066,0.337097229,0.263767037
26111,0.340337922,0.198321125,0.19422447,0.348609062,0.339646336,0.321622616,0.326022843
26112,0.341128314,0.16450583,0.167456762,0.446334726,0.398216848,0.375106562,0.34985456
26113,0.353150656,0.217674092,0.23608634,0.398675775,0.365712224,0.361444514,0.298794446
26114,0.35009068,0.29467094,0.267509908,0.396331038,0.3631392,0.352223016,0.30021627
26115,0.381737456,0.193631167,0.190871593,0.52096119,0.47607641,0.431459332,0.406041614
26116,0.339459787,0.18232257,0.152319005,0.381423482,0.366607929,0.354329732,0.318138638
26117,0.292396432,0.200643746,0.145508817,0.337591808,0.305431465,0.293756151,0.269393139
26118,0.357743536,0.240648087,0.219037248,0.39476573,0.353185966,0.344761548,0.301542205
26119,0.313854111,0.219858089,0.201764042,0.355925333,0.319627051,0.303757933,0.292682567
26120,0.31287247,0.221993812,0.149805795,0.395369031,0.339812096,0.382294964,0.353221451
26121,0.337084201,0.366590688,0.295173585,0.378067004,0.340407897,0.334260174,0.35756718
26122,0.359145701,0.217708039,0.212106609,0.437614419,0.389260276,0.366190952,0.32275098
26123,0.400748041,0.227586236,0.233980086,0.571382213,0.531954483,0.474617178,0.393676016
26124,0.321177954,0.226079226,0.230625016,0.506305831,0.427944855,0.416567931,0.37928924
26125,0.332793219,0.199493116,0.215399217,0.502128472,0.425470183,0.395237121,0.279724497
26126,0.293680971,0.198831463,0.179908159,0.374625558,0.334430224,0.314376236,0.259421431
26127,0.337352774,0.178410113,0.19369489,0.485894673,0.435377643,0.401055177,0.348958999
26128,0.381600394,0.291991306,0.178626773,0.558351222,0.508124403,0.454659726,0.33982011
26129,0.333972229,0.155579352,0.155374479,0.406411563,0.381512767,0.356548629,0.344180678
26130,0.366654406,0.23014261,0.210528557,0.591804112,0.49293705,0.423896199,0.299048588
26131,0.241055082,0.208244953,0.157824842,0.322573982,0.287990873,0.280861977,0.24094609
26132,0.36616864,0.232081651,0.220553809,0.489333279,0.437860298,0.38542312,0.365706149
26133,0.374301015,0.239610053,0.228803971,0.430694102,0.383856216,0.360175184,0.365740431
26134,0.342943743,0.371948404,0.272088769,0.39351408,0.381258153,0.384859011,0.335676102
26135,0.218474444,0.224094611,0.131551747,0.29779262,0.256074076,0.253128065,0.202428471
26136,0.346617013,0.18154028,0.19043035,0.408792191,0.371400994,0.365673732,0.338624152
26137,0.385235132,0.19001736,0.197608071,0.523016333,0.475721522,0.450216325,0.37564673
26138,0.304722858,0.264848881,0.253904369,0.506082389,0.426038049,0.404014257,0.348825799
26139,0.360318806,0.241662596,0.194975966,0.428289587,0.377043902,0.359424127,0.269387578
26140,0.382500281,0.332392154,0.396302775,0.473999045,0.459588505,0.433256436,0.387837144
26141,0.208148171,0.173389103,0.150097027,0.281345198,0.263993257,0.261639809,0.228375631
26142,0.204411356,0.153780641,0.139584354,0.2605465,0.249184909,0.253731515,0.231882167
26143,0.172917869,0.141259665,0.186203874,0.255962118,0.236812353,0.226408289,0.199413688
26144,0.253652934,0.214174517,0.177629045,0.467808917,0.38995595,0.364528603,0.3326861
26145,0.30374193,0.19238892,0.168650699,0.327220474,0.300422758,0.292644993,0.272474849
26146,0.288080263,0.39904072,0.277501751,0.387356769,0.347607663,0.33295482,0.34069233
26147,0.320213312,0.150299238,0.170253924,0.557748078,0.44591965,0.395476809,0.333866692
26148,0.211657322,0.417120614,0.148122416,0.273031956,0.281740579,0.268876127,0.225924784
26149,0.360893465,0.270592858,0.193103676,0.425224438,0.393229871,0.361188619,0.351222716
26150,0.348020265,0.201926518,0.199040363,0.412720896,0.370657282,0.348757185,0.341690239
26151,0.362827412,0.30343138,0.203041538,0.41144762,0.382234006,0.374332041,0.332900672
26152,0.358290478,0.234771141,0.175987827,0.51527139,0.452016405,0.421740654,0.411449879
26153,0.367494313,0.230289061,0.202432494,0.409426771,0.386148903,0.355531377,0.299593013
26154,0.368784546,0.198285505,0.192005096,0.465811457,0.442275794,0.417121098,0.353822658
26155,0.278282182,0.192988688,0.200314853,0.489304529,0.414281074,0.387415151,0.283116436
26156,0.366885563,0.356076984,0.178603883,0.45973412,0.43079067,0.398126811,0.415607437
26157,0.329981896,0.17445568,0.175614009,0.429162103,0.406157306,0.380721315,0.379304775
26158,0.355320184,0.2394692,0.201341523,0.468791835,0.425389014,0.377904488,0.358098962
26159,0.298642909,0.163269464,0.179057048,0.385650793,0.347956778,0.326650945,0.27192813
26160,0.282812122,0.2076239,0.197511833,0.379009304,0.352259407,0.346941841,0.278439953
26161,0.265909478,0.20649797,0.201351331,0.356004111,0.329061926,0.325843465,0.273848118
26162,0.32817016,0.197151375,0.205716386,0.467270709,0.431485604,0.407019247,0.283657531
26163,0.338420049,0.351507195,0.257426348,0.383705646,0.365395467,0.354498898,0.315547804
26164,0.309684386,0.190803112,0.185473765,0.424266654,0.398503479,0.37808031,0.285414784
26165,0.303741549,0.199990925,0.200220024,0.435257662,0.412101935,0.388485012,0.287508492
26166,0.330716497,0.184685827,0.200789073,0.469141992,0.430352404,0.399839047,0.323603911
26167,0.218212683,0.375809093,0.385208544,0.252238566,0.268575731,0.278340769,0.232917854
26168,0.333980938,0.189316362,0.182157689,0.393179437,0.355339968,0.345065112,0.298057715
26169,0.313433245,0.214551004,0.201461986,0.351981545,0.319579783,0.317004745,0.305498982
26170,0.373584238,0.22226759,0.210737605,0.491450825,0.440019793,0.391167819,0.365904965
26171,0.315477166,0.21868892,0.210010017,0.376612853,0.348543497,0.335997866,0.314130963
26172,0.372345336,0.194294248,0.204072406,0.469348668,0.429189828,0.39979111,0.388303397
26173,0.406246097,0.238926024,0.18947793,0.528201593,0.485346814,0.40783646,0.361383111
26174,0.273675335,0.208358825,0.153628189,0.319204816,0.281318185,0.278440945,0.24413139
26175,0.348773456,0.297183497,0.146917079,0.41611519,0.38821626,0.365951764,0.316407833
26176,0.272801096,0.22048161,0.19355811,0.301222555,0.288308754,0.276850168,0.274414164
26177,0.256618007,0.156935289,0.169234377,0.424032835,0.356276557,0.331370093,0.280998957
26178,0.356991556,0.207766842,0.1693747,0.538019642,0.475660243,0.420181305,0.3527945
26179,0.304581514,0.296330603,0.262692439,0.382095723,0.304674415,0.294957651,0.245488325
26180,0.38258088,0.332612423,0.215272268,0.532800698,0.469296856,0.428561408,0.343329184
26181,0.154313562,0.315806674,0.355544625,0.205602964,0.232869815,0.249200533,0.250749539
26182,0.384227995,0.308383146,0.233950109,0.45109664,0.41929587,0.41044435,0.362952276
26183,0.258774855,0.208365299,0.199476884,0.444416118,0.40656557,0.352172337,0.261782508
26184,0.328794989,0.19028413,0.20114099,0.417984058,0.408557242,0.406897711,0.302050142
26185,0.243136091,0.1426934,0.164543554,0.294295433,0.256778428,0.299642964,0.226250908
26186,0.338669978,0.256462953,0.24383674,0.446748332,0.412991584,0.400004756,0.330448735
26187,0.377354395,0.296459177,0.231130439,0.383989589,0.356321286,0.377183695,0.347557581
26188,0.277729647,0.179838327,0.176116537,0.371121908,0.354899956,0.33899591,0.285070631
26189,0.316007578,0.199305068,0.195794938,0.367079305,0.336811741,0.324141562,0.258929081
26190,0.198250526,0.239418386,0.256153172,0.186409042,0.219491932,0.233345062,0.217340222
26191,0.282765809,0.31745315,0.283765089,0.407102905,0.367677772,0.340830174,0.270950805
26192,0.313045623,0.191625845,0.199407866,0.458900973,0.413198908,0.380133346,0.313997245
26193,0.303991646,0.210599892,0.18095655,0.357552057,0.344560762,0.320817541,0.266184467
26194,0.358472581,0.332175224,0.256992482,0.401528185,0.374591578,0.372928451,0.31940834
26195,0.340463462,0.199553583,0.189900901,0.41648166,0.383198917,0.371718806,0.317516135
26196,0.303533739,0.42514955,0.2605636,0.387203058,0.361117565,0.336904515,0.345469362
26197,0.310972457,0.223737748,0.166351661,0.441333661,0.416675632,0.360145794,0.278990757
26198,0.263035152,0.189395887,0.23860957,0.347081967,0.318945172,0.312119399,0.266775776
26199,0.325482248,0.217682224,0.216190681,0.381527024,0.360598731,0.337625776,0.34204804
26200,0.365396084,0.231437151,0.199743644,0.422516839,0.403988943,0.383180541,0.382782392
26201,0.346181526,0.334481309,0.236690488,0.418619866,0.385715216,0.386114359,0.330648761
26202,0.342972771,0.33945461,0.266474117,0.475004479,0.41506379,0.366957419,0.303302643
26203,0.377244136,0.16946726,0.207722889,0.491868984,0.437850835,0.412470254,0.365581308
26204,0.24770562,0.178137724,0.191922954,0.225945605,0.28145883,0.239935776,0.23348067
26205,0.393197681,0.386089132,0.19478328,0.454805027,0.432347044,0.396210953,0.342715485
26206,0.284668967,0.205453495,0.216328581,0.503572577,0.430635927,0.405980846,0.28833189
26207,0.314566971,0.189445551,0.183645119,0.443206214,0.400867175,0.380385808,0.279472507
26208,0.422338289,0.202233745,0.219931007,0.451496306,0.433730908,0.412785192,0.380456607
26209,0.165797733,0.132896075,0.167698221,0.259916701,0.240963595,0.235980992,0.204535127
26210,0.310894752,0.214897149,0.208628747,0.384105284,0.357090948,0.338817119,0.339862569
26211,0.345768069,0.197941548,0.192233404,0.491524067,0.447329188,0.395421907,0.355979567
26212,0.366509103,0.339316839,0.36280207,0.400236583,0.399328439,0.398140014,0.341193936
26213,0.352619422,0.212654183,0.195477479,0.418537229,0.378922856,0.355019409,0.308215749
26214,0.30389055,0.207233384,0.191881644,0.374709453,0.34177587,0.333360553,0.29167824
26215,0.369780885,0.207422758,0.205519825,0.430583147,0.403764561,0.401916132,0.330196822
26216,0.278519397,0.274910773,0.298561007,0.322960723,0.327520303,0.343946986,0.29402664
26217,0.352862843,0.200378983,0.194228445,0.420747781,0.386890354,0.369691239,0.383265776
26218,0.276076992,0.34074141,0.22743747,0.372926487,0.339802718,0.330968758,0.351943096
26219,0.323100149,0.223274273,0.156897163,0.41519422,0.389189411,0.365310328,0.371326956
26220,0.293531419,0.379681685,0.242706342,0.396072286,0.346236365,0.347039013,0.367520853
26221,0.294174531,0.434979903,0.242977523,0.430919092,0.364911042,0.350532376,0.376509886
26222,0.314719855,0.186298828,0.199928086,0.412120006,0.381149304,0.35660563,0.305195579
26223,0.274699981,0.287963619,0.16215715,0.371659266,0.355764312,0.319817534,0.287008411
26224,0.305117819,0.499895007,0.174837332,0.360068967,0.337486766,0.3188043,0.306805212
26225,0.348816933,0.196094468,0.195206432,0.464932693,0.435538895,0.403263637,0.393950846
26226,0.350142087,0.289632909,0.243673081,0.465028755,0.421559104,0.397346608,0.291171062
26227,0.285191632,0.185436151,0.190737742,0.354288913,0.337208169,0.308691245,0.261289728
26228,0.304714098,0.2212077,0.201603128,0.38162985,0.348663159,0.326067905,0.31601264
26229,0.380091321,0.30941365,0.224760376,0.433078367,0.409840867,0.406160907,0.349526857
26230,0.423781926,0.294876057,0.199820147,0.464705061,0.441708799,0.410648318,0.334977319
26231,0.254308982,0.260063161,0.194277475,0.293703074,0.262701896,0.257192354,0.223861274
26232,0.323741732,0.179041131,0.181025189,0.424986267,0.396959208,0.363549702,0.362684768
26233,0.353385267,0.32061919,0.269451472,0.410650885,0.401523641,0.3478963,0.291473438
26234,0.309107688,0.211465595,0.212417802,0.502319954,0.432491923,0.40012919,0.29142908
26235,0.292961388,0.198247805,0.150623309,0.379190985,0.321212324,0.370735631,0.322561675
26236,0.371545139,0.237956709,0.228282243,0.479440187,0.445156228,0.427538075,0.363213445
26237,0.338082325,0.252995261,0.213855387,0.422463351,0.390872554,0.384343171,0.328569841
26238,0.352905397,0.197854733,0.195143603,0.455194349,0.419716934,0.391683206,0.371835662
26239,0.412298834,0.396426506,0.294181936,0.502989051,0.457015154,0.437679388,0.390146393
26240,0.365411268,0.269140243,0.18593611,0.449455118,0.41336072,0.373677548,0.357647594
26241,0.2935902,0.169007538,0.182038139,0.409459006,0.370337737,0.349510883,0.310682957
26242,0.291122767,0.215369931,0.209351051,0.420943754,0.403960656,0.374621765,0.278132884
26243,0.313390873,0.20079635,0.186907246,0.375932274,0.350791131,0.347002342,0.268397191
26244,0.366371836,0.221870525,0.192999859,0.520583185,0.5135396,0.390302151,0.39004357
26245,0.141237443,0.23180528,0.158537079,0.176758004,0.159581868,0.162181819,0.150995549
26246,0.154266742,0.235085978,0.210646585,0.150921685,0.168789874,0.170869231,0.171334334
26247,0.299332443,0.442107719,0.290339793,0.384091615,0.353835734,0.336009248,0.353689576
26248,0.392075802,0.321585941,0.165607783,0.495798785,0.457500711,0.433028376,0.459143854
26249,0.397875178,0.203238201,0.203130342,0.50285468,0.471772234,0.428761668,0.417047216
26250,0.379527056,0.36211627,0.211591655,0.435618167,0.417705527,0.377144805,0.322244307
26251,0.253191463,0.207952898,0.178609643,0.345328769,0.314540486,0.297543067,0.259275832
26252,0.368181028,0.328691336,0.291116411,0.417817037,0.390754456,0.379240355,0.31519112
26253,0.269652206,0.460788188,0.16774145,0.360927968,0.347963926,0.307688321,0.269015112
26254,0.351155146,0.29630727,0.204011087,0.519251794,0.467747085,0.40703511,0.313176931
26255,0.388148441,0.205003628,0.172008938,0.54031036,0.466922216,0.42779711,0.380172683
26256,0.379898393,0.183108129,0.165368288,0.527919387,0.523483857,0.453818295,0.381925503
26257,0.294160728,0.207145322,0.223338124,0.465382704,0.400197143,0.380017725,0.279162917
26258,0.28861539,0.167443371,0.174938835,0.441890265,0.385670568,0.347552149,0.280586388
26259,0.379224938,0.193790302,0.166712795,0.551521182,0.482894423,0.430739747,0.369725288
26260,0.358918945,0.207642652,0.238213177,0.458005757,0.425895055,0.415731379,0.390771867
26261,0.313679066,0.256727958,0.235032262,0.388025908,0.341854354,0.316017505,0.305537384
26262,0.329941963,0.259413645,0.239891152,0.447432398,0.394706406,0.378364958,0.304104133
26263,0.414491862,0.35585378,0.236520883,0.545007153,0.494581468,0.446795516,0.35534007
26264,0.313944048,0.194239035,0.188982419,0.4627869,0.432385533,0.410900754,0.297626344
26265,0.31843652,0.199132109,0.212684398,0.427752045,0.400920599,0.378828988,0.283502173
26266,0.322600087,0.200495225,0.205514722,0.436721094,0.412719249,0.39227814,0.297983162
26267,0.361257611,0.213129207,0.189532855,0.542499557,0.479588532,0.407262567,0.374486682
26268,0.276423789,0.173903896,0.185156348,0.39933628,0.368360701,0.336213907,0.298795456
26269,0.312369736,0.167315743,0.179583592,0.420558867,0.368562177,0.335008912,0.264976069
26270,0.392965372,0.241978378,0.223931119,0.425603257,0.392336444,0.372097735,0.320773139
26271,0.324479896,0.225633798,0.201337633,0.373906561,0.336637687,0.326312097,0.27159103
26272,0.310443918,0.286222209,0.228736404,0.463024763,0.423211841,0.351631343,0.314038239
26273,0.383032611,0.230564801,0.228060511,0.568159609,0.52454227,0.474922987,0.389377434
26274,0.260664254,0.175870852,0.168962178,0.347011203,0.329968802,0.283737745,0.265005861
26275,0.343804349,0.22140551,0.185090679,0.415645776,0.372342987,0.354934609,0.268483779
26276,0.282608039,0.17728905,0.146458632,0.331838834,0.301619939,0.301991729,0.24773195
26277,0.243907036,0.331312707,0.236065536,0.294486211,0.277866966,0.277544523,0.279544178
26278,0.421816962,0.296316245,0.202195256,0.447585187,0.425464368,0.395749867,0.324399015
26279,0.167780485,0.490420997,0.32026078,0.268549771,0.202673858,0.196246708,0.177009098
26280,0.156438026,0.403348509,0.301330392,0.167792663,0.183855256,0.197035772,0.191984566
26281,0.341500486,0.326966135,0.252963027,0.408263864,0.395884316,0.406384336,0.358951125
26282,0.375458811,0.205587687,0.176765532,0.519460083,0.451731716,0.420477887,0.375194563
26283,0.244802626,0.196496209,0.182067464,0.405006075,0.35970059,0.345632103,0.251433394
26284,0.363298411,0.206006002,0.192697329,0.452359196,0.405934287,0.394365268,0.287317625
26285,0.343984847,0.330634277,0.295841961,0.384650455,0.342674897,0.346126934,0.365576931
26286,0.36222348,0.298881809,0.229242131,0.366366607,0.336045213,0.349412292,0.340720226
26287,0.287801123,0.153815238,0.17731044,0.465620027,0.395411104,0.351759294,0.294395677
26288,0.333302566,0.245487387,0.219207818,0.514557792,0.467946376,0.417527804,0.35767071
26289,0.332907036,0.271263,0.212274993,0.452854821,0.431673911,0.374749731,0.309362723
26290,0.415317661,0.329048371,0.235267276,0.413605098,0.379248421,0.40491189,0.378695873
26291,0.149410392,0.144446826,0.131673638,0.168677179,0.162752695,0.162622281,0.148016684
26292,0.311644499,0.22675142,0.210068655,0.369787896,0.331738865,0.331128401,0.300641421
26293,0.289305794,0.399484357,0.263639762,0.386709239,0.356068746,0.331467716,0.33803386
26294,0.345515515,0.169969241,0.173533915,0.438738813,0.392046197,0.36649231,0.328610375
26295,0.208235831,0.342258362,0.176397946,0.364659581,0.32319875,0.296522331,0.244994108
26296,0.25627681,0.211369447,0.170789397,0.449455709,0.389701861,0.364231355,0.300484622
26297,0.291561677,0.181731731,0.191331483,0.454079817,0.401295089,0.411842247,0.301103696
26298,0.363990956,0.324863995,0.201214501,0.391184863,0.381840374,0.343675801,0.313109476
26299,0.181116149,0.409734326,0.316624282,0.266522395,0.213507169,0.224184897,0.228996839
26300,0.339815433,0.308910799,0.221133494,0.402115782,0.3697418,0.370341531,0.32313678
26301,0.268331859,0.154224636,0.165503083,0.402495097,0.36428524,0.339094728,0.276319065
26302,0.358213356,0.234376443,0.184754674,0.462283608,0.423056001,0.383168337,0.364070591
26303,0.279341286,0.293218129,0.263605835,0.334960408,0.337491143,0.318740197,0.267983132
26304,0.157891824,0.336315568,0.18032062,0.169593408,0.171032031,0.174418353,0.179964658
26305,0.293089445,0.196317332,0.199312054,0.462768286,0.405984288,0.361863751,0.323357383
26306,0.279197436,0.156860852,0.172372143,0.367046583,0.342446248,0.319344493,0.275172773
26307,0.415093825,0.358101896,0.291386298,0.503023748,0.452261546,0.439188664,0.388408862
26308,0.337944531,0.245584265,0.191608189,0.411836554,0.382289752,0.350045561,0.32296529
26309,0.382310828,0.333268305,0.234254875,0.38025428,0.345324655,0.358931009,0.348407538
26310,0.34257699,0.195265092,0.159899427,0.43622292,0.394937165,0.369769669,0.349713078
26311,0.168556586,0.221933176,0.133156014,0.184790774,0.211408536,0.20424225,0.18864274
26312,0.163081944,0.122463025,0.137125891,0.235054777,0.230169968,0.203911572,0.188838745
26313,0.177079375,0.117064883,0.138471364,0.246435828,0.251620161,0.219955569,0.201729256
26314,0.2878774,0.276239033,0.253998985,0.414782776,0.379770358,0.357314268,0.297147902
26315,0.217731343,0.277253277,0.282885257,0.245348226,0.259308366,0.266536888,0.226983893
26316,0.316206633,0.210931566,0.253847872,0.454347026,0.389150434,0.372218833,0.309753635
26317,0.29551927,0.417901743,0.22818489,0.428128001,0.362352958,0.348856545,0.373849404
26318,0.288275344,0.442535919,0.175497621,0.459678801,0.357565262,0.357934767,0.385440075
26319,0.343409642,0.293566509,0.238377347,0.578648678,0.528421098,0.480350153,0.39523674
26320,0.268629397,0.156135114,0.184197362,0.439193098,0.367064275,0.330889624,0.280308656
26321,0.267687047,0.144596002,0.149232686,0.324993817,0.289886521,0.272977043,0.227819764
26322,0.287026485,0.23488154,0.245438923,0.445619829,0.389474934,0.37987143,0.265706094
