fid,ndmi_1,ndmi_2,ndmi_3,ndmi_4,ndmi_5,ndmi_6,ndmi_7
328,0.124332307,-0.102959694,-0.072295921,0.234391651,0.184144818,0.161148557,0.122407594
329,0.02907271,-0.085712619,-0.024194618,0.181306481,0.074455109,0.044381729,0.016421001
330,0.087021799,-0.085185902,-0.08763323,0.252293436,0.152849757,0.118746946,0.071084736
331,0.128484794,-0.092331141,-0.07325783,0.265374242,0.20264805,0.170029199,0.128283255
332,0.107197308,-0.104886339,-0.107213134,0.204455878,0.130502291,0.117800749,0.082011234
333,0.076914649,-0.07932212,-0.051889989,0.140834757,0.126702393,0.094508094,0.068900877
334,0.071624257,-0.115325255,-0.099433339,0.18185839,0.110840184,0.092554883,0.058539558
335,-0.015338307,-0.079017104,0.011547542,0.033331251,0.011757426,0.014907245,-0.005992753
336,0.065870742,0.009452909,-0.011541846,0.150039939,0.092731875,0.067328879,0.050955288
337,0.003627672,-0.052529,-0.003935213,0.096705981,0.094421667,0.121077048,0.069165161
338,0.075858517,0.030345486,0.021057074,0.149811093,0.103423037,0.081574594,0.054574238
339,0.117206417,-0.031939367,-0.014731152,0.229743499,0.170997739,0.141662014,0.081682406
340,-0.006585621,-0.049838096,-0.04420845,0.10483855,0.049835304,0.0408318,0.028060223
341,0.079540695,-0.046349955,-0.047050781,0.14868938,0.108377337,0.086136961,0.064967362
342,0.09293643,-0.075292524,-0.095465418,0.227848266,0.158542607,0.108536335,0.062000418
343,0.014127761,-0.092623797,-0.072297675,0.089465942,0.057632594,0.03329119,0.016487295
344,0.129776236,-0.074734333,-0.029288191,0.284992575,0.202968558,0.161762286,0.106635402
345,0.092604122,-0.09669032,-0.096653098,0.232124761,0.150570164,0.120798116,0.077452363
346,0.086451182,-0.087914516,-0.030952232,0.231255189,0.153669509,0.083513343,0.044893664
347,0.08622203,-0.019494608,0.017244457,0.216412741,0.151141746,0.118606265,0.054736164
348,0.071208597,-0.103365623,-0.0667044,0.218008218,0.150885037,0.11413073,0.048363346
349,-0.004440696,-0.050184793,-0.004707908,0.087732867,0.052468531,0.075368614,0.009804498
350,0.018827536,0.010460418,0.092023176,0.010289658,0.025514993,0.03575387,0.068282652
351,0.053124169,-0.086662686,-0.078940472,0.218282799,0.161340245,0.116753928,0.07341546
352,0.064198779,-0.101743194,-0.085288386,0.198828689,0.132525177,0.104998941,0.058266172
353,0.112381108,-0.072134258,-0.080188838,0.232062609,0.163853127,0.125959655,0.076048125
354,0.026833241,-0.112443659,-0.067795321,0.158627564,0.100700716,0.064646117,0.03779159
355,0.10698146,-0.083474182,-0.091967203,0.215160849,0.182353235,0.151434007,0.124815357
356,0.110278331,-0.097027575,-0.089959765,0.226481351,0.165934891,0.140369689,0.101449349
357,-0.006490752,-0.039550458,-0.0632448,-0.005399024,-0.001852543,0.033004643,0.006804641
358,0.08854328,-0.093717982,-0.070826684,0.231871664,0.13874104,0.106291666,0.077003439
359,0.027109583,-0.062868308,-0.119206232,0.094677313,0.02936694,0.02350398,0.035957237
360,-0.090503596,-0.012032744,0.039031395,-0.020694604,-0.060723605,0.03065713,-0.023232694
361,-0.074583574,-0.070088587,-0.102801867,-0.057527506,-0.054056517,-0.038230484,-0.047228372
362,-0.120845673,-0.122573119,-0.125095027,-0.060296286,-0.093485502,-0.078926422,-0.07619027
363,0.068069465,-0.03178265,-0.124398052,0.184072703,0.153123182,0.1130362,0.071072964
364,0.097485292,-0.089337119,-0.089528506,0.176308768,0.121676463,0.110430709,0.0802665
365,0.083948423,-0.097799002,-0.073694946,0.200696806,0.152996899,0.151846673,0.083282191
366,0.116460627,-0.104635791,-0.10337669,0.229422322,0.190696628,0.146998142,0.109648408
367,0.064800226,-0.100762994,-0.108921889,0.218176151,0.149345566,0.119730734,0.086002596
368,0.052879227,-0.043367265,-0.06197831,0.112620843,0.084341685,0.050410112,0.051154789
369,0.047205955,-0.076393797,-0.050597689,0.111970652,0.103701613,0.117525544,0.061636279
370,0.084062989,-0.109673116,-0.102255908,0.216922278,0.180327426,0.137011135,0.102520735
371,0.025816508,0.074842823,0.119441772,0.075681257,0.118404983,-0.017925065,-0.028408434
372,0.061989679,-0.016271832,0.030958538,0.101912962,0.037302156,0.031390861,0.026640734
373,0.055176119,-0.078080948,-0.062477053,0.19189566,0.095585828,0.036798791,-0.004470358
374,0.105863511,-0.027740632,-0.068804483,0.179192574,0.136020984,0.137374735,0.072137143
375,0.104615073,-0.034214008,0.014636977,0.159631465,0.123551517,0.118708968,0.106030888
376,0.070872283,-0.016563791,0.017619069,0.206157175,0.163254428,0.105954064,0.059136725
377,0.08571682,-0.099302125,-0.103601934,0.186555416,0.148202281,0.106660133,0.079713688
378,0.118145268,-0.044686371,-0.029279937,0.226171503,0.168025567,0.137377726,0.091930277
379,0.084559782,0.072408642,0.00729863,0.161762679,0.113255807,0.093136145,0.074197562
380,0.084022272,-0.101384795,-0.083331438,0.232052741,0.12974233,0.095619034,0.063616532
381,0.126454147,-0.04780228,0.018082315,0.245054602,0.165325768,0.125469623,0.095000814
382,0.029242619,-0.053752439,-0.139263429,-0.142365189,-0.102488096,-0.147059305,-0.12483783
383,0.061921642,-0.086634893,-0.068995227,0.198067278,0.132137848,0.096867028,0.059953428
384,0.036592458,-0.100477751,-0.079555297,0.184843287,0.096244151,0.088786935,0.044708587
385,0.067316314,-0.081738333,-0.13403458,0.185639063,0.12264812,0.084836515,0.041874908
386,0.017365017,-0.116507005,-0.03743089,0.101398911,0.047527267,-0.003165004,-0.006888632
387,-0.019625662,-0.111600392,-0.114922301,0.062738966,0.034461968,0.015294928,-0.007906947
388,0.027415816,0.007097801,-0.083209348,0.139345248,0.100194535,0.092898662,0.051039767
389,0.089812678,-0.010153834,-0.009061811,0.257895089,0.179857023,0.134721556,0.061921916
390,0.040328447,0.012823644,-0.063005591,0.09114911,0.061803798,0.044151699,0.030621236
391,0.019718275,-0.028406213,-0.055047428,0.112500918,0.054547049,0.056106422,0.017050876
392,0.040371214,-0.070265806,-0.012158619,0.181101508,0.099235361,0.078332053,0.071512128
393,0.108781154,-0.101378693,-0.057828789,0.232356716,0.15915764,0.119084073,0.080702655
394,0.075342523,-0.070054814,-0.085761202,0.164404665,0.116164871,0.079919568,0.044487663
395,0.02618883,-0.094170874,-0.084178597,0.04056403,0.038999271,0.027867415,0.04040426
396,-0.055143125,0.02185664,-0.047398393,0.001394582,0.01534386,-0.044127115,-0.052781372
397,0.109507565,-0.059059108,-0.097338931,0.159460098,0.117614527,0.116567311,0.1015213
398,0.091069,-0.07661043,-0.024216091,0.208778691,0.157918435,0.123874276,0.077512459
399,0.143575945,0.00150144,-0.02675154,0.224316883,0.19818677,0.210065237,0.158691044
400,0.068431542,-0.101504592,-0.074843905,0.119217218,0.107133274,0.064759509,0.066516267
401,0.071312186,-0.091281776,-0.117524199,0.203825436,0.146822597,0.106244873,0.076235366
402,0.037504762,0.037519472,-0.066600565,0.232904239,0.158910451,0.133497775,0.08027806
403,-0.026825488,-0.005277067,-0.072681708,0.050471908,0.02289942,0.030796601,-0.00648022
404,0.018711103,-0.067412143,-0.039094269,0.10656215,0.072815945,0.049191856,0.032757465
405,0.062916005,-0.090803244,-0.074300552,0.184988293,0.102293095,0.09365514,0.045234294
406,0.096617768,-0.104267074,-0.104850635,0.193575465,0.111933061,0.096066063,0.037628774
407,0.054795741,-0.087816104,-0.061404311,0.16072155,0.109365472,0.088192933,0.054091711
408,0.035686825,-0.087412886,-0.068553137,0.155192214,0.082420383,0.057588158,0.026845889
409,0.068197205,-0.10129387,-0.069874548,0.249123041,0.170681492,0.129167129,0.083152736
410,0.075363629,-0.021227969,-0.010629974,0.217612097,0.11198269,0.089714917,0.063160558
411,-0.096379327,-0.073500073,-0.018095481,0.045346199,0.076032033,0.099333174,0.017485566
412,-0.111403087,-0.041849368,-0.082786011,-0.077464696,-0.090411666,-0.094416812,-0.090072622
413,0.055479356,-0.079163596,-0.097320099,0.124344462,0.075565898,0.060154633,0.007977847
414,-0.02875087,0.035760582,-0.058506688,0.012373094,-0.024926777,-0.00192471,-0.011898365
415,0.022702984,-0.099719122,-0.086614784,0.082847453,0.039391443,0.019299629,0.022948099
416,0.090115036,-0.100802575,-0.089315221,0.219041755,0.15756569,0.094909877,0.057914283
417,0.064837797,-0.076336608,-0.096856953,0.102314348,0.0737716,0.035595691,0.020852039
418,0.08494332,0.050140766,0.069552466,0.166062203,0.132145451,0.101256822,0.075762161
419,0.092826426,-0.118508512,-0.130151017,0.223787303,0.159694807,0.122638453,0.08944033
420,0.07488173,0.041855985,0.054041121,0.208103775,0.180720222,0.129589426,0.101285111
421,0.083958643,-0.090857378,-0.086074455,0.232277888,0.137499062,0.089112302,0.057853462
422,0.076769074,-0.083706045,-0.08903943,0.217529353,0.144954709,0.09494099,0.05367571
423,0.092342599,-0.046244328,-0.08057604,0.159142786,0.134887788,0.127578182,0.100683
424,0.107063426,-0.02953058,-0.015285029,0.212459484,0.141477823,0.124824364,0.087559626
425,-0.11627346,-0.110437893,0.019764702,0.021275559,-0.065962977,-0.023864707,-0.009360007
426,0.026308006,-0.048253214,-0.042155922,0.126044424,0.070368893,0.091166181,0.070197589
427,0.098913527,-0.062128117,-0.083611989,0.220595575,0.157187723,0.123509169,0.083127195
428,0.118001647,-0.032240074,-0.010127585,0.180597101,0.142276061,0.119681966,0.082434004
429,0.040968601,-0.003643467,-0.064177337,0.101557888,0.098332854,0.075783581,0.081131535
430,0.075407194,-0.072469111,-0.075998343,0.200684374,0.144832196,0.097996272,0.04450782
431,0.027997852,0.076195119,-0.000292752,0.132549365,0.094743442,0.05636915,0.094579006
432,0.114300907,-0.101043181,-0.064840088,0.209070186,0.145934924,0.126928342,0.102130021
433,0.063709978,-0.098360158,-0.041645127,0.240185686,0.169750184,0.138425855,0.081643772
434,0.107660471,-0.095385749,-0.105025972,0.243440368,0.171820508,0.140020876,0.084367663
435,0.045069882,-0.106050927,-0.068622591,0.167461257,0.075544386,0.072633307,0.011110491
436,0.067941508,-0.071404641,-0.109643865,0.205675582,0.144763481,0.107832795,0.074301047
437,0.047803453,-0.039526582,-0.086021611,0.191687485,0.132099638,0.108061619,0.051941726
438,0.006517898,-0.115477098,-0.116908349,0.128516902,0.086285824,0.057055169,0.028369588
439,0.018231498,-0.011065494,-0.094419178,0.164071941,0.089989617,0.047195927,0.001698352
440,0.114878395,-0.097243365,-0.058866027,0.221952462,0.124573723,0.098843825,0.066211787
441,0.123648081,-0.079795903,-0.081123469,0.263666431,0.188203546,0.154728788,0.101535449
442,0.078025652,-0.03564314,-0.003204397,0.22680414,0.138340249,0.081280453,0.067965043
443,0.051211574,-0.036588097,-0.020708609,0.041920188,0.007157026,0.000830908,0.056603742
444,0.08796002,-0.079253248,-0.059414584,0.141661056,0.080023112,0.06676458,0.074828407
445,0.074097475,-0.019355989,0.032251729,0.245028425,0.179082754,0.131390906,0.07109766
446,0.018620475,-0.076909952,-0.073139746,0.235823947,0.167404566,0.139913931,0.090544485
447,0.045998166,-0.075236816,-0.045437888,0.116291015,0.124709,0.054661835,0.071776153
448,0.049031669,-0.038249101,-0.040810139,0.178316276,0.116058917,0.1173138,0.045136681
449,0.072451583,-0.060446886,-0.065019419,0.22410752,0.145857051,0.105852227,0.052248801
450,0.130013646,-0.048581533,-0.07609251,0.24663645,0.139199881,0.107306374,0.081232938
451,0.039511624,0.020423338,0.041990019,0.210079819,0.126411243,0.067358637,0.021833845
452,-0.098511956,0.037856422,0.013692811,-0.093814494,-0.088955537,-0.090958717,-0.080341369
453,0.081201869,-0.06299235,-0.057164257,0.213530969,0.152255227,0.112575094,0.076357409
454,0.103054347,-0.098852587,-0.097734634,0.223693218,0.166829538,0.133924462,0.10706857
455,0.046749448,-0.08107297,-0.096312822,0.18618178,0.082522006,0.054363523,0.02699676
456,0.093165321,-0.053682162,-0.021145579,0.247219485,0.16120897,0.128252259,0.084983975
457,-0.110356831,-0.104902614,-0.124180741,-0.098527885,-0.051594088,-0.038316267,-0.059399435
458,0.056330326,-0.031077341,-0.000723302,0.09529264,0.06081566,0.077900168,0.074416128
459,-0.11109384,-0.07704229,-0.120803994,-0.123032961,-0.053551419,-0.051817781,0.100685966
460,-0.029485906,-0.109379074,-0.09539888,0.021617775,-0.007906015,-0.03519385,-0.040398057
461,0.102427585,-0.030723851,-0.097894581,0.208670067,0.157135038,0.119334044,0.082636919
462,0.070604201,-0.071502203,-0.073019985,0.223222414,0.166169616,0.141624232,0.097306687
463,0.055351296,-0.053249342,-0.088728166,0.156403095,0.117387974,0.077605076,0.041171003
464,0.098380706,-0.094647617,-0.061611517,0.213934704,0.135899412,0.115241425,0.059036742
465,0.056666673,-0.085250469,-0.077045876,0.128106487,0.138288885,0.086483026,0.065387773
466,-0.00626166,-0.071062758,-0.101208222,0.186752792,0.120394521,0.061765787,0.017393041
467,0.125685499,-0.059972762,-0.049946515,0.232135314,0.181033226,0.158445988,0.115268688
468,0.071640985,-0.028291368,-0.046738166,0.173866662,0.097934782,0.076922552,0.029362965
469,0.038502964,0.024532883,-0.110326178,0.127299142,0.07761656,0.056086914,0.028486256
470,0.085839535,-0.092988226,-0.085947288,0.226895992,0.140329293,0.101501172,0.068587767
471,0.033504944,0.011221605,-0.000120737,0.103464721,0.070475875,0.036408678,0.02428946
472,0.108754997,-0.113695324,-0.057599948,0.196932127,0.153920115,0.140750827,0.109062218
473,0.141658246,-0.0680495,-0.02207353,0.268749075,0.204093715,0.167802558,0.114964928
474,0.095656236,-0.110324605,-0.091276923,0.205957692,0.143741805,0.121048993,0.083204297
475,0.118393591,-0.078183798,-0.043159316,0.205429938,0.161565657,0.126971672,0.106983
476,0.049416105,0.020983509,0.075635432,0.150620761,0.072609935,0.075744968,0.042040907
477,0.120483717,-0.068669787,-0.030304755,0.223644003,0.165523629,0.148660221,0.110242397
478,0.095467551,-0.098374483,-0.095631644,0.208720484,0.164657181,0.146248257,0.109887192
479,0.141558388,-0.077580733,-0.066391798,0.253546086,0.232455902,0.207257138,0.15500372
480,0.041644147,-0.108429946,-0.099202184,0.173860591,0.104278888,0.040291327,0.015007976
481,0.114082226,-0.106243477,-0.116251968,0.215852608,0.160484467,0.135779796,0.105700659
482,0.051781464,-0.054134838,-0.034612355,0.165681572,0.14670955,0.122071671,0.058308644
483,0.05757161,-0.119540627,-0.130279487,0.218808252,0.146257734,0.111656415,0.040229636
484,0.018149384,-0.083080298,-0.034008119,0.115614594,0.042755245,-0.006328918,-0.009396757
485,0.065428865,-0.070074508,0.01944312,0.165662849,0.083827079,0.06407669,0.045728346
486,0.111607678,-0.096929156,-0.072733741,0.235259206,0.160400023,0.117934089,0.065291557
487,0.099023518,-0.100221417,-0.075950045,0.233945494,0.177936137,0.159110846,0.095387742
488,0.05184824,-0.130522271,-0.099595786,0.173824031,0.105216837,0.066452483,0.022521545
489,0.071765719,-0.080438407,-0.099277763,0.154125185,0.110335608,0.075827269,0.052777563
490,0.009430925,-0.064530647,-0.005102123,0.116782203,0.062574751,0.066128658,0.025543977
491,-0.007937508,-0.037293579,-0.08546218,0.049475125,0.026551923,0.046779992,0.002622367
492,0.100988168,-0.090867043,-0.042491859,0.266817378,0.167921616,0.135406326,0.099469666
493,0.073320985,-0.071897922,-0.066089494,0.126918933,0.075159071,0.066025999,0.052869773
494,0.066483013,-0.082541698,-0.052623835,0.207260304,0.128961236,0.111102725,0.068279522
495,-0.02110892,0.034302678,-0.013255151,0.074389068,0.04895308,-0.012892571,-0.04735981
496,-0.008972641,-0.044757212,-0.047825037,0.05626294,0.022140617,0.028608446,0.006766993
497,0.125964446,-0.082596018,-0.067479439,0.273093478,0.208368745,0.167221215,0.121852387
498,0.052325448,-0.105286886,-0.050388099,0.247122667,0.155692778,0.126309587,0.081696978
499,0.014046065,-0.121525689,-0.059428968,0.114682051,0.007903235,-0.004434191,-0.01540218
500,0.072430818,-0.023144527,-0.017199022,0.213279354,0.118863732,0.092550651,0.051911137
501,-0.065316462,-0.085834664,-0.020170895,0.005048222,-0.042179598,-0.020927622,-0.030933181
502,-0.101016242,-0.109614752,0.00704454,-0.124222544,-0.101260678,-0.100339702,-0.066381184
503,0.080442805,-0.080446658,-0.064104728,0.192085666,0.143941889,0.116830337,0.083795747
504,0.109723499,-0.094161182,-0.079703202,0.173187827,0.165997634,0.179431104,0.15148292
505,0.090012066,-0.071631992,-0.021733499,0.20094671,0.136840573,0.077356813,0.050280265
506,0.038626223,-0.089854734,-0.072083871,0.131895341,0.093085667,0.030571002,0.018189422
507,0.075105187,-0.069678423,-0.047175673,0.233882871,0.143665107,0.09192313,0.045957314
508,0.013868824,-0.058694451,-0.03571296,0.118229183,0.05573454,0.049913201,0.022173322
509,0.102952261,-0.07999899,-0.074720637,0.234132774,0.164180535,0.111916648,0.092902546
510,0.10056553,-0.096585508,-0.095345755,0.213365828,0.153853783,0.125014357,0.04754287
511,0.080454295,-0.086028189,-0.050868401,0.174577863,0.136270402,0.098611916,0.066268262
512,0.081834576,-0.088026796,-0.048022032,0.226194455,0.165230198,0.120657475,0.089553554
513,0.087424574,-0.059853782,-0.053204775,0.23398972,0.174098158,0.144920493,0.092791076
514,0.030275411,-0.078728964,-0.070886241,0.095642144,0.062992399,0.052146156,0.033663875
515,0.109320589,-0.067628341,-0.034634853,0.237210765,0.17882435,0.145152511,0.10533551
516,0.023172706,0.028978923,-0.092736799,0.158838904,0.08830811,0.058210292,0.013405424
517,0.095058804,-0.058432908,-0.060363489,0.197749327,0.154534023,0.116867593,0.097953397
518,0.075274744,-0.033030795,-0.06275664,0.160981249,0.096312206,0.094403564,0.070904815
519,0.088940568,-0.037201386,0.007539903,0.244130666,0.16494514,0.137049683,0.101249942
520,0.118630043,-0.064457931,-0.065473548,0.272206562,0.20060516,0.147086954,0.092651033
521,-0.011706363,0.053026561,0.038202942,0.024929442,-0.002255831,0.00021805,0.00518163
522,0.083104367,-0.084418848,-0.0408048,0.099526249,0.075936865,0.084167464,0.061717739
523,0.111056851,-0.090527232,-0.087458627,0.177399495,0.175790567,0.189135609,0.143661253
524,0.073886681,-0.070146666,-0.056413962,0.177516456,0.115640473,0.097071063,0.081560231
525,-0.044167239,-0.109176831,-0.132169944,-0.045841857,-0.053876361,-0.022102777,-0.017894633
526,-0.02522258,0.105272878,0.086135553,0.075097602,0.127545732,-0.003337982,0.03406322
527,0.041926358,-0.017060393,-0.081463501,0.165404375,0.094954028,0.055052835,0.025190277
528,0.06406217,-0.069258027,-0.057546967,0.256665671,0.183084356,0.134277346,0.069927671
529,0.012266983,-0.024739061,-0.07089114,0.055241509,-0.000279641,0.039645937,0.02823336
530,0.084243289,-0.046101456,-0.012730567,0.159814493,0.124233431,0.116588846,0.069994912
531,0.021482184,-0.037121469,-0.019170454,0.048363347,0.051293018,0.042003376,0.008356875
532,0.088704071,-0.068893096,-0.081520243,0.216309554,0.142219936,0.122034829,0.085210189
533,0.070305968,-0.020699516,-0.003400672,0.225639261,0.115552495,0.090968036,0.049082641
