fid,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7
23670,0.209164032,0.149953982,0.220882459,0.315855083,0.287276176,0.262004837,0.198504322
23671,0.191711775,0.258102536,0.225203307,0.291686669,0.250602883,0.234363884,0.207534904
23672,0.179583204,0.153854756,0.241966825,0.329678803,0.274817521,0.211164555,0.183025288
23673,0.187570269,0.147734312,0.191447638,0.230258644,0.210283424,0.192678124,0.18035264
23674,0.210155468,0.129122553,0.162156442,0.313792493,0.292534226,0.229834054,0.190627745
23675,0.169267545,0.116097459,0.146024254,0.236368593,0.204782247,0.167413229,0.164469609
23676,0.176394278,0.116319073,0.149666179,0.243667299,0.21515352,0.174246659,0.179218775
23677,0.166398022,0.113545707,0.139640466,0.21010143,0.182556358,0.155659709,0.156884508
23678,0.218750588,0.171370168,0.191077045,0.31304848,0.285021103,0.247211095,0.206280068
23679,0.199958252,0.13582394,0.231168265,0.296016863,0.246530924,0.229602832,0.227740216
23680,0.200585858,0.15307711,0.194195829,0.301157286,0.241473174,0.224147562,0.182512182
23681,0.150262904,0.171826041,0.211602971,0.265750433,0.236567728,0.227523941,0.203245577
23682,0.163808383,0.113837919,0.11541434,0.197446193,0.200753765,0.165087502,0.153273492
23683,0.18049824,0.205409633,0.18933076,0.313623977,0.242787396,0.208424539,0.203657496
23684,0.159302066,0.113037274,0.135559655,0.272930387,0.248332676,0.223494275,0.188461181
23685,0.206607887,0.18879921,0.216306863,0.282919125,0.252575825,0.228928969,0.19385754
23686,0.252495916,0.140722459,0.154965739,0.305168364,0.285973173,0.267589076,0.218997556
23687,0.221368281,0.174996128,0.1616298,0.259956805,0.224615174,0.219480522,0.213884746
23688,0.169272928,0.130320166,0.156834829,0.260072829,0.260532145,0.215418822,0.214728802
23689,0.168523892,0.158144313,0.212846373,0.239540943,0.221666331,0.201415151,0.179799384
23690,0.139039499,0.180767835,0.175156091,0.210273961,0.195911365,0.176553286,0.156522268
23691,0.15382487,0.118944645,0.138821308,0.269185047,0.249618283,0.220488201,0.184197862
23692,0.144555549,0.116883307,0.13538666,0.308239133,0.292126215,0.213701512,0.213964593
23693,0.208918918,0.135228807,0.180429224,0.303921325,0.280810014,0.213015526,0.216124346
23694,0.199589693,0.132455176,0.150220653,0.266023691,0.255116418,0.231704247,0.194962526
23695,0.156914063,0.164704889,0.199917588,0.261995353,0.224633093,0.208173081,0.205802795
23696,0.152015182,0.204707167,0.197562607,0.22653546,0.214639128,0.191457732,0.169195956
23697,0.229704825,0.165132469,0.171889192,0.308237522,0.272826723,0.238402953,0.211102471
23698,0.246030177,0.140824069,0.153308033,0.29384213,0.27764623,0.259309457,0.215901743
23699,0.175936899,0.150159431,0.210976676,0.276565492,0.252917736,0.204268416,0.211320047
23700,0.162824876,0.212394845,0.243080031,0.241932405,0.206265736,0.190643848,0.178812469
23701,0.119354277,0.152520798,0.125502262,0.125403652,0.138177537,0.149660116,0.147784821
23702,0.171550984,0.159357122,0.191257139,0.276679922,0.256019362,0.233388847,0.172264143
23703,0.143019671,0.107126879,0.098793911,0.177040707,0.180839804,0.17319103,0.178393621
23704,0.20690981,0.128073681,0.14963276,0.267895671,0.253527306,0.226602917,0.19498778
23705,0.158289597,0.105878407,0.127916423,0.262652771,0.241232582,0.19876326,0.181790373
23706,0.148751941,0.199226183,0.195581668,0.223020728,0.210160512,0.188023089,0.16995914
23707,0.190112379,0.132139942,0.143217184,0.2859253,0.284040604,0.205944609,0.180163945
23708,0.230285503,0.203635319,0.168534224,0.285706618,0.232650456,0.179727716,0.175923084
23709,0.212261074,0.186930196,0.157059278,0.248528738,0.220400119,0.217208109,0.209698399
23710,0.153002746,0.137568576,0.134107428,0.200029454,0.196185309,0.181585497,0.168804219
23711,0.153940169,0.134962649,0.140578655,0.233350221,0.222589465,0.193877433,0.170142375
23712,0.179953544,0.171390764,0.199135768,0.251711564,0.24492173,0.203092971,0.17431669
23713,0.233469965,0.2040134,0.170665769,0.294212775,0.226848935,0.177026309,0.16882981
23714,0.159780414,0.125603771,0.149301887,0.254196495,0.253631864,0.198027493,0.21431549
23715,0.163466888,0.201895054,0.227787617,0.23777665,0.206484648,0.190816854,0.178586085
23716,0.126301181,0.160404552,0.190588875,0.232436833,0.198934832,0.186665989,0.178150433
23717,0.127426458,0.260230719,0.254391433,0.186048062,0.192479634,0.167286781,0.151813825
23718,0.156798572,0.130419605,0.119450552,0.203082269,0.190861932,0.164505132,0.164310161
23719,0.135137018,0.13514879,0.124855207,0.183961581,0.201363823,0.17683679,0.171444549
23720,0.148024584,0.137099756,0.131814726,0.198501278,0.196038863,0.180035288,0.167314559
23721,0.175045338,0.148923067,0.127069289,0.217559414,0.202683716,0.176284829,0.170780675
23722,0.15368022,0.122584505,0.138582457,0.272942972,0.254936873,0.222577211,0.186330416
23723,0.209283341,0.186743744,0.154241546,0.243125969,0.218659075,0.218329055,0.204967922
23724,0.151276703,0.105836958,0.129549297,0.253431666,0.233963334,0.196420908,0.174155155
23725,0.153394423,0.110294381,0.132765962,0.277065786,0.249551287,0.22727952,0.192896146
23726,0.151004665,0.11717457,0.131494512,0.272344918,0.258162338,0.224966079,0.186758766
23727,0.128722803,0.109186765,0.099901489,0.168076964,0.178829617,0.174263276,0.1914748
23728,0.180224367,0.173895036,0.160515679,0.276909309,0.254146774,0.193239921,0.1621804
23729,0.17788781,0.230098766,0.194701995,0.264257419,0.246297705,0.208600771,0.177784448
23730,0.1562943,0.129195131,0.14869721,0.162299591,0.202125953,0.165858204,0.145165071
23731,0.194818592,0.126041937,0.1347962,0.25587572,0.255172872,0.185443528,0.164953668
23732,0.227097616,0.13641522,0.185369291,0.316734669,0.281606381,0.234096942,0.208237337
23733,0.204768533,0.161855159,0.223081737,0.355593646,0.308308026,0.2629034,0.189138518
23735,0.172972348,0.089482525,0.103197131,0.124197613,0.126591523,0.130830077,0.144581945
23736,0.239099105,0.096365692,0.109460747,0.092514813,0.096844953,0.102065944,0.10348309
23737,0.08124612,0.072790134,0.077707249,0.106184428,0.116428631,0.126315663,0.138903844
23738,0.096280666,0.091616845,0.105757953,0.11739275,0.131465576,0.14295706,0.150628051
23739,0.089381054,0.097874367,0.103797664,0.086969668,0.093379258,0.099659537,0.103597989
23740,0.144875327,0.117716732,0.148855617,0.164225543,0.172871625,0.165505755,0.148366578
23741,0.122456095,0.109883113,0.123241567,0.206538884,0.189369779,0.195567039,0.204365718
23742,0.088478123,0.091400044,0.101019457,0.088559825,0.095729579,0.100696235,0.103704766
23743,0.22319135,0.078430733,0.100986582,0.130685721,0.129922979,0.124187245,0.132786073
23744,0.138403623,0.130766712,0.132785375,0.184336809,0.18818279,0.198297359,0.177005751
23745,0.138635558,0.114887203,0.146975074,0.173814728,0.181598443,0.171377054,0.148910159
23746,0.145586754,0.172184285,0.169259043,0.192849651,0.196710094,0.20416386,0.196435876
23747,0.087277761,0.080339913,0.081212492,0.090922195,0.109434853,0.122727896,0.139102904
23748,0.129960994,0.108734662,0.130092548,0.220934515,0.198229966,0.199067573,0.190958556
23749,0.097818201,0.119262561,0.112374863,0.106534166,0.131696751,0.141263634,0.147642575
23750,0.099650516,0.099766961,0.11322928,0.13991528,0.134273541,0.132309597,0.139799368
23751,0.157313454,0.093016313,0.106688715,0.121148441,0.125933181,0.130036124,0.146332542
23752,0.083053913,0.075004927,0.079240097,0.107867461,0.119000714,0.128366183,0.139564131
23753,0.09151738,0.083364346,0.086785751,0.097936669,0.11477217,0.127002068,0.142510146
23754,0.099880274,0.09238689,0.108360234,0.119659486,0.138592744,0.150808273,0.161659163
23755,0.093134293,0.096076381,0.113939335,0.1326137,0.131252776,0.1354481,0.145714363
23756,0.11038347,0.113170792,0.11761706,0.128425192,0.153486364,0.161155122,0.153426797
23757,0.222333091,0.167225603,0.210739417,0.393397723,0.362426585,0.317638103,0.213354841
23758,0.225923308,0.172512233,0.19805241,0.29693057,0.260748932,0.239185992,0.224610467
23759,0.164587105,0.203384349,0.167266006,0.243710513,0.243112557,0.22560869,0.210591777
23760,0.164774087,0.125044588,0.15233854,0.274201054,0.256314015,0.235228968,0.217610921
23761,0.202875631,0.163188054,0.229604876,0.377138874,0.328779341,0.264322319,0.191233678
23762,0.206006483,0.082107277,0.104279049,0.109173084,0.108011054,0.109437481,0.124357141
23763,0.202210454,0.083032304,0.099621303,0.121616504,0.130483793,0.121723445,0.133946823
23764,0.142371681,0.127484581,0.137722236,0.192035991,0.181202915,0.172982001,0.153436655
23766,0.195193144,0.138856029,0.239087046,0.298567049,0.291310274,0.258744037,0.196729152
25250,0.095797705,0.101491093,0.097843362,0.095650928,0.108002748,0.111885568,0.15665713
25251,0.108849931,0.1394697,0.113762952,0.122716434,0.129408553,0.138703084,0.142692617
25252,0.203206664,0.125013392,0.13451196,0.28646453,0.250992239,0.226331055,0.205284828
25253,0.105644164,0.089290363,0.087028486,0.167761291,0.123858381,0.127501589,0.135614263
25254,0.159286213,0.10243643,0.105439208,0.241205197,0.218078537,0.198135402,0.178423969
25255,0.120805424,0.134724271,0.134801543,0.126128474,0.140476548,0.144959606,0.143485192
25256,0.128743056,0.389107856,0.360864061,0.126440974,0.140027189,0.13969536,0.132250376
25257,0.138300961,0.099045683,0.121062453,0.162725391,0.15833019,0.157652596,0.169049228
25258,0.095346701,0.10090044,0.085638121,0.097715794,0.103730361,0.110170496,0.12443191
25259,0.113933415,0.133487616,0.098521424,0.116996251,0.117109735,0.122532453,0.126444534
25260,0.107494918,0.144309389,0.211216278,0.101189178,0.12339234,0.120653055,0.125179787
25261,0.098625428,0.108276904,0.097106935,0.10542637,0.107895749,0.113033709,0.129737505
25262,0.118403777,0.152578074,0.186266212,0.125725984,0.141987369,0.152350746,0.157015372
25264,0.169573347,0.116797446,0.124360697,0.248575618,0.204067034,0.187786818,0.203602617
25265,0.089429117,0.112439982,0.092744331,0.107626548,0.116435958,0.111460309,0.115972449
25266,0.229268471,0.128514872,0.124639921,0.321954456,0.29477418,0.264213803,0.233379685
25267,0.144849432,0.125068981,0.143702026,0.286213768,0.230616445,0.182933182,0.168676972
25268,0.21294085,0.123302806,0.113447604,0.308400431,0.25993948,0.237299707,0.202910727
25269,0.210691005,0.133794635,0.120883625,0.301595594,0.253247665,0.228901781,0.19264229
25270,0.214035197,0.123532349,0.113242138,0.304245136,0.272449515,0.238779482,0.212508976
25271,0.215242689,0.138038367,0.13728516,0.319080533,0.284160931,0.238140828,0.19763887
25272,0.156083842,0.108527301,0.109833556,0.259567911,0.228927094,0.200943238,0.181781217
25273,0.222813034,0.141268649,0.143164678,0.306470736,0.269907041,0.248207657,0.2388377
25274,0.188944623,0.193534336,0.159944971,0.327532437,0.287243931,0.250206065,0.216428439
25275,0.186269059,0.177852384,0.157390859,0.318167295,0.275214378,0.243613269,0.210816567
25276,0.097370395,0.304406547,0.245939219,0.113080124,0.124747771,0.135664876,0.139004176
25277,0.108975329,0.318634894,0.248735736,0.12734948,0.129788988,0.14082638,0.141886749
25278,0.157953806,0.179211102,0.134874989,0.20700788,0.205270517,0.190470537,0.162696948
25279,0.151638475,0.14406264,0.125288425,0.211331061,0.20742275,0.182753724,0.155735321
25280,0.158192609,0.143165249,0.165255479,0.163246946,0.163326665,0.165766382,0.165708906
25282,0.168358986,0.124309163,0.113705714,0.236916727,0.213190317,0.198756131,0.186262844
25283,0.110615312,0.360682433,0.289861284,0.1774382,0.171861425,0.185909388,0.168252516
25285,0.254368765,0.121796974,0.129394932,0.353915458,0.289179918,0.255201913,0.249485829
25286,0.184038242,0.13390653,0.128258604,0.240073136,0.216673766,0.192211601,0.176219543
25287,0.198844329,0.144682638,0.132592956,0.268270419,0.234920502,0.216472427,0.184741606
25288,0.249599703,0.125106837,0.130504838,0.299973951,0.280552635,0.258021262,0.234513443
25289,0.173111262,0.11819693,0.129348229,0.293151031,0.268297668,0.228535242,0.20962058
25290,0.174972605,0.119171006,0.124612118,0.296324315,0.26910252,0.22949433,0.204611756
25291,0.253751821,0.130223682,0.135907356,0.311173234,0.291188949,0.266576344,0.248620004
25292,0.21059938,0.139325351,0.129935217,0.281144602,0.272786453,0.231183578,0.191502729
25293,0.236476841,0.123733371,0.113845484,0.334104951,0.298870822,0.261393565,0.237637427
25294,0.211237183,0.118991856,0.118810141,0.299204638,0.269984824,0.246830019,0.207541222
25295,0.222501518,0.120646075,0.114071019,0.335990489,0.299194319,0.256899768,0.225431032
25296,0.200644366,0.115518968,0.116658921,0.248106029,0.240516834,0.217800675,0.178189167
25297,0.205817995,0.117926588,0.126491703,0.264142214,0.245949809,0.222727133,0.19841039
25298,0.206227823,0.122276805,0.132552487,0.254893096,0.241629119,0.220568692,0.210797057
25299,0.203742724,0.116285501,0.120994444,0.243015399,0.234652089,0.216039818,0.172651254
25300,0.204515068,0.157235625,0.147541047,0.292424736,0.283999792,0.231406563,0.189675597
25301,0.182713191,0.112719065,0.121627088,0.287764409,0.265900088,0.250773029,0.230280686
25302,0.186819134,0.105972026,0.113242991,0.278148607,0.257385552,0.242342891,0.225758938
25303,0.239686162,0.13779635,0.135357958,0.316568801,0.288977225,0.265300492,0.226287852
25304,0.209157014,0.111436229,0.115862352,0.31766701,0.293584054,0.257419342,0.233505536
25305,0.165016546,0.121060538,0.105649371,0.189202366,0.21407504,0.189046379,0.201075602
25306,0.194958611,0.121666053,0.102382544,0.257834223,0.261663102,0.228356911,0.228828198
25307,0.20839819,0.104425552,0.110568723,0.256966723,0.24249639,0.226553693,0.22243932
25308,0.184320614,0.122565045,0.10915465,0.226302294,0.241347343,0.222826891,0.199126914
25309,0.213583912,0.123296164,0.120783656,0.322098037,0.293884084,0.271872939,0.271684234
25310,0.236361422,0.117793953,0.118070737,0.332517046,0.301513827,0.276158359,0.268915452
25311,0.204153717,0.111751162,0.116644949,0.316854236,0.292603823,0.25658298,0.22860071
25312,0.209075993,0.104596197,0.112484775,0.268711862,0.250946558,0.230774417,0.227815601
25314,0.217153717,0.148678669,0.128276248,0.297565578,0.272624051,0.249075003,0.236937383
25315,0.211138028,0.145651128,0.12014858,0.282872487,0.259039713,0.239862294,0.232804461
25317,0.205470962,0.12452527,0.128733553,0.348388829,0.309496385,0.280634174,0.242891025
25318,0.205002165,0.136202213,0.131141315,0.331724635,0.292822864,0.262580816,0.218984032
25319,0.178087935,0.140098828,0.127622806,0.236505972,0.218259378,0.205167209,0.195873208
25320,0.185579613,0.123424019,0.124164529,0.292669647,0.269868492,0.238076947,0.208838503
25322,0.114407693,0.115877219,0.105652755,0.134869426,0.142215005,0.13644997,0.144016656
25323,0.209045192,0.126954423,0.127681243,0.344812907,0.302405656,0.270549027,0.224302635
25324,0.143295038,0.112600658,0.110834419,0.180332029,0.182193346,0.175340607,0.172097389
25325,0.201851854,0.154362285,0.128171077,0.238408422,0.213741913,0.198956653,0.178980586
25326,0.186863683,0.22088059,0.166657843,0.281199048,0.218888874,0.23642719,0.190297678
25327,0.17057808,0.12723266,0.156252746,0.190401177,0.197926347,0.203261045,0.181709255
25330,0.117902072,0.119971079,0.112732067,0.131798684,0.146976651,0.148297046,0.153440263
25333,0.209700579,0.145295049,0.149788578,0.309434014,0.271970679,0.239124609,0.17466906
25335,0.158865782,0.152174365,0.135990251,0.217757248,0.196971562,0.18381149,0.170048805
25336,0.219868552,0.219721749,0.145927929,0.36651104,0.319134321,0.271797154,0.228624804
25337,0.203089196,0.119590835,0.11451558,0.336003146,0.275456558,0.263955506,0.215583966
25338,0.220125865,0.140642833,0.155281191,0.309759705,0.295371751,0.259979944,0.236005813
25339,0.257660392,0.123427711,0.133318865,0.351273505,0.306485376,0.268085873,0.253150349
25340,0.193259306,0.104984127,0.121174284,0.320072122,0.254542703,0.209571362,0.178416557
25341,0.2218296,0.160736273,0.148720675,0.332904667,0.267038813,0.23865058,0.194956503
25342,0.133393245,0.096419372,0.11660625,0.161073581,0.157872616,0.155121786,0.162457739
25343,0.154527027,0.14526219,0.112349104,0.182720538,0.191393861,0.190722323,0.178116301
25344,0.205498431,0.207972605,0.115134772,0.289935864,0.254337559,0.241840411,0.208850018
25345,0.206028222,0.187154766,0.16595549,0.358710951,0.318133183,0.27335939,0.225871415
25346,0.218734575,0.10546568,0.119208851,0.273908383,0.25737349,0.219056082,0.172543149
25347,0.244920251,0.121888045,0.120780258,0.333382041,0.302364818,0.279345563,0.232221906
25348,0.236259483,0.123800726,0.123957769,0.321249399,0.284063208,0.253604839,0.220478924
25349,0.167174086,0.124775903,0.108763419,0.268961657,0.251260985,0.243518457,0.188551408
25350,0.186506418,0.136523605,0.110667619,0.186665245,0.185654812,0.179953546,0.202295186
25351,0.206919455,0.177427139,0.121122016,0.304784215,0.283296903,0.262352984,0.224108171
25352,0.206786805,0.116707573,0.125139401,0.273694003,0.250006433,0.236665203,0.221622783
25353,0.161603368,0.217324792,0.12413201,0.206270085,0.208955056,0.200857129,0.195342358
25354,0.199111955,0.126705365,0.110617277,0.295232894,0.25461762,0.225611028,0.215337214
25355,0.193879667,0.108214244,0.138132679,0.305000073,0.240148439,0.225228263,0.20932267
25356,0.222823766,0.18112079,0.114281418,0.328335707,0.293064432,0.258567623,0.226905263
25357,0.213984866,0.108413506,0.131514814,0.325060363,0.275710388,0.249436767,0.228423391
25358,0.170422851,0.108782537,0.117460522,0.253694456,0.233300484,0.214067278,0.182747953
25359,0.137916776,0.091801939,0.084323405,0.151591216,0.156444289,0.159730775,0.158111459
25360,0.19041104,0.138482203,0.113177456,0.317223385,0.256839529,0.254315528,0.195341842
25361,0.1909982,0.110673879,0.112735706,0.225700402,0.223469673,0.205108665,0.203960533
25362,0.142667289,0.126102373,0.096583808,0.20299964,0.197985798,0.18921794,0.152242399
25363,0.169688785,0.12386458,0.137833577,0.285773008,0.263183057,0.216445917,0.173699962
25364,0.157822943,0.122694833,0.119859699,0.193876397,0.194879051,0.18877302,0.194320461
25365,0.207373238,0.114306314,0.126766384,0.256737607,0.237223735,0.216563279,0.189293148
25366,0.238279881,0.124088803,0.131142826,0.344538382,0.300727523,0.25984329,0.194161853
25367,0.216200052,0.253376908,0.246963414,0.327632563,0.293611906,0.26443047,0.228560143
25368,0.184458872,0.096565519,0.102349369,0.19957106,0.205868074,0.198400099,0.1928594
25369,0.219907777,0.111881645,0.111493236,0.297970108,0.25468226,0.233144405,0.191012161
25370,0.220902297,0.220312743,0.204388527,0.287085625,0.266957639,0.240188166,0.208667926
25371,0.20015615,0.113259529,0.107570404,0.281277659,0.253735609,0.230936679,0.205488511
25372,0.235848092,0.144205587,0.150152062,0.327544503,0.294602501,0.265392284,0.220453159
25373,0.246258906,0.117326272,0.123389191,0.346276827,0.302930234,0.270016669,0.255823638
25374,0.198733167,0.11387557,0.136511007,0.293585724,0.246890097,0.208585733,0.179966135
25375,0.154880785,0.104556339,0.120357708,0.167039578,0.181240764,0.168289098,0.151214203
25376,0.220202819,0.209031688,0.164827335,0.351155952,0.316895348,0.281574016,0.23950591
25377,0.20038247,0.124846941,0.117343732,0.281606834,0.241385728,0.208083056,0.193906214
25378,0.233405978,0.132369295,0.135808905,0.311086939,0.280394401,0.25583756,0.19223803
25379,0.198006912,0.143803482,0.17673586,0.256664446,0.238739287,0.209852687,0.193618583
25380,0.223189907,0.127684348,0.127053541,0.320504321,0.279734003,0.24887382,0.233690016
25381,0.185382441,0.114615435,0.113814781,0.282033862,0.257518564,0.238287159,0.209011596
25382,0.184622413,0.136508843,0.115491869,0.237459401,0.213159776,0.197345467,0.185145567
25383,0.222946234,0.19453417,0.174007159,0.324883223,0.280442968,0.247776253,0.203348525
25384,0.20296456,0.11167962,0.117907746,0.333796094,0.285375074,0.258101034,0.228432238
25385,0.223523881,0.14179514,0.140797187,0.355477965,0.312494591,0.275103004,0.235422342
25386,0.12870876,0.166735288,0.151208986,0.135768156,0.146126478,0.146462043,0.136779568
25387,0.150391368,0.143247983,0.112934386,0.204048351,0.209441908,0.199553455,0.164197453
25388,0.193774041,0.237011888,0.19413665,0.304027861,0.254832863,0.238644852,0.189652441
25389,0.189129673,0.109318104,0.109735963,0.225325296,0.221889376,0.204826535,0.205315708
25390,0.221435851,0.120387387,0.119729481,0.302961669,0.268530301,0.241590134,0.223462224
25391,0.219527251,0.134090566,0.12458366,0.292824598,0.264591197,0.238019688,0.199604187
25392,0.219455779,0.123770781,0.134093998,0.329909974,0.291798064,0.258430339,0.242779799
25393,0.182706803,0.096698626,0.104349829,0.200863232,0.211478959,0.200418581,0.197290465
25394,0.088144509,0.098061318,0.105864214,0.096413976,0.113503373,0.111101307,0.123766738
25395,0.169325708,0.153921914,0.142895867,0.240099548,0.220514258,0.200683462,0.174324999
25396,0.203868541,0.113378004,0.118220089,0.289630206,0.253145513,0.230979066,0.219596572
25397,0.184006076,0.121967422,0.108503722,0.215683878,0.214270177,0.197540268,0.202550864
25398,0.195006075,0.135100419,0.130569466,0.280892263,0.260414742,0.230649334,0.199268846
25399,0.148481737,0.127215441,0.143057266,0.226842706,0.201342606,0.200150693,0.172449472
25400,0.179061793,0.258267526,0.160142685,0.255288791,0.228535384,0.210754651,0.164232905
25401,0.220064446,0.128514073,0.117947489,0.346849098,0.298369066,0.256146875,0.205529407
25402,0.171277326,0.119529805,0.103289923,0.313920326,0.251156481,0.242117967,0.199181964
25403,0.229112609,0.139835895,0.12680911,0.30585481,0.285938844,0.270797705,0.266412298
25404,0.15142934,0.185948911,0.178599572,0.187836463,0.189517622,0.18081941,0.162150512
25405,0.218005034,0.246894193,0.166908285,0.372309432,0.33277005,0.286882978,0.234206766
25406,0.23052938,0.149553061,0.136572802,0.34240338,0.310788457,0.277011008,0.251604455
25407,0.215060921,0.116938135,0.126105617,0.29593918,0.269375988,0.246848595,0.228547188
25408,0.204336744,0.146159029,0.110917744,0.319856967,0.28986819,0.259027017,0.222040117
25409,0.263797514,0.146413681,0.131143284,0.361563432,0.323387543,0.291543283,0.238031981
25410,0.168701639,0.178292838,0.147839678,0.181227383,0.191397866,0.187378494,0.184456309
25411,0.224289325,0.187256429,0.154064351,0.330393439,0.298617775,0.27092075,0.252915242
25412,0.211579973,0.102727432,0.118728326,0.277136656,0.243995387,0.223803184,0.226914221
25413,0.102170141,0.091185672,0.10007931,0.105109105,0.116862727,0.121565705,0.115368856
25414,0.17690264,0.142643365,0.138348819,0.259675849,0.237665053,0.206362256,0.161339501
25415,0.248467553,0.13486831,0.124618327,0.30194959,0.284378035,0.271439646,0.256060411
25416,0.219368672,0.125194672,0.113727498,0.32478975,0.280348375,0.244266287,0.221912228
25417,0.201491355,0.249948846,0.246516471,0.33161601,0.282928315,0.260070314,0.222070944
25418,0.180716727,0.122076812,0.10794485,0.337449715,0.29523439,0.245454265,0.198605521
25419,0.142410147,0.155618835,0.125632964,0.186141181,0.20203198,0.194735946,0.16661236
25420,0.148599093,0.104492036,0.113841906,0.244928583,0.211278584,0.182109468,0.154173251
25421,0.225813142,0.143380791,0.131399302,0.296391845,0.269511262,0.240342032,0.206077038
25422,0.103824041,0.094249148,0.107337703,0.107173462,0.13279885,0.136289317,0.137399452
25423,0.22212846,0.124196243,0.114057762,0.355234318,0.305457679,0.258288386,0.226048045
25424,0.182178084,0.119185044,0.103754399,0.292184848,0.25447382,0.219329054,0.195447339
25425,0.154638621,0.110089157,0.10764266,0.188913702,0.189188966,0.18391671,0.186948387
25426,0.205808219,0.135121459,0.132573923,0.332665532,0.30614002,0.267875402,0.201067313
25427,0.213348275,0.188332595,0.112496598,0.287854282,0.255835652,0.235663424,0.18587794
25428,0.138181325,0.114386974,0.154161652,0.260946861,0.20485557,0.167211487,0.145076282
25429,0.240899317,0.152051841,0.149123021,0.315135133,0.300045071,0.271363983,0.201221283
25430,0.208423185,0.115881732,0.12622844,0.320669974,0.261080081,0.226452408,0.175934755
25431,0.1579617,0.127517993,0.13090415,0.180922691,0.193183572,0.188277611,0.194059047
25432,0.2190121,0.209492025,0.16216398,0.352193184,0.302182308,0.261158618,0.205908667
25433,0.202870307,0.129262711,0.119279429,0.292323975,0.26475474,0.240980027,0.201328144
25434,0.281548969,0.133439886,0.115025999,0.401049884,0.360306144,0.306675825,0.24117603
25435,0.212257156,0.113436812,0.120546478,0.282507104,0.252853975,0.219409493,0.208651486
25436,0.114656466,0.217270557,0.131869601,0.128188893,0.151889601,0.154271023,0.141539421
25437,0.23991541,0.129461029,0.128353088,0.323879821,0.299279176,0.268317883,0.241336838
25438,0.207446224,0.116961954,0.13354203,0.315120426,0.275567099,0.237783923,0.181116259
25439,0.174030192,0.111330532,0.104800562,0.264561093,0.233792677,0.19016885,0.16735953
25440,0.241902259,0.138789022,0.139539609,0.338140015,0.294446431,0.259265525,0.231797886
25441,0.184735894,0.140089036,0.129282143,0.238329006,0.23133028,0.21497735,0.189216035
25442,0.15136118,0.10161818,0.104826694,0.234790747,0.213971715,0.195107692,0.18002518
25443,0.163711432,0.150453866,0.138956082,0.240668553,0.214518859,0.191883317,0.171377319
25444,0.22754944,0.120963944,0.129532181,0.325333216,0.267974031,0.236306798,0.224734682
25445,0.260970097,0.128932505,0.137771435,0.345365057,0.317756967,0.29229553,0.249919756
25446,0.200686005,0.105939594,0.122187515,0.327998983,0.270032639,0.220070612,0.179499702
25447,0.180424829,0.125428452,0.119189138,0.218454445,0.201194215,0.191229755,0.17583814
25448,0.19190026,0.117077471,0.146081454,0.286255709,0.241912925,0.228464976,0.205062253
25449,0.197159508,0.155388983,0.125639255,0.337243954,0.288939733,0.259878377,0.222032952
25450,0.225087165,0.133312984,0.154997162,0.337257654,0.28121255,0.263746181,0.19994577
25451,0.252112038,0.134417156,0.120985994,0.355678879,0.329428655,0.298015093,0.266736363
25452,0.165040346,0.119515981,0.126224153,0.210025664,0.193159119,0.182204566,0.174549751
25453,0.198951657,0.141627572,0.108670256,0.320259125,0.289799095,0.260752048,0.224178087
25454,0.247263762,0.135969745,0.122601488,0.331414936,0.311101085,0.286208955,0.251212449
25455,0.246542195,0.119147891,0.123163085,0.347404143,0.308623979,0.278259714,0.263092473
25456,0.20417564,0.119339789,0.099895747,0.262757378,0.239433751,0.227237346,0.202444354
25457,0.240963623,0.109870364,0.121941737,0.330410227,0.294813587,0.261301194,0.235731909
25458,0.221366877,0.185141136,0.157246417,0.288540569,0.268638402,0.251719291,0.228758945
25459,0.214273267,0.185289426,0.153882363,0.303596549,0.283577237,0.25842271,0.222704663
25460,0.154536889,0.193446499,0.150156574,0.206145454,0.196580801,0.201293096,0.16961308
25461,0.170793006,0.107838999,0.118339095,0.210294264,0.193916765,0.184335757,0.168630661
25462,0.205169944,0.244196025,0.155927469,0.344173088,0.294045873,0.268100502,0.230192234
25463,0.149560428,0.200483267,0.132369072,0.232076939,0.21272365,0.210837979,0.171913875
25464,0.243526042,0.113191799,0.140319435,0.366162844,0.316677213,0.269563047,0.227441883
25465,0.091120158,0.115513229,0.100444897,0.096235811,0.102184295,0.107126538,0.114632716
25466,0.186376815,0.195558023,0.110430177,0.323129295,0.26146487,0.252236764,0.206678847
25467,0.226565453,0.12328944,0.122796252,0.321287857,0.284859391,0.249574902,0.220557964
25468,0.218244706,0.192333282,0.158224677,0.310109047,0.312553133,0.266102449,0.174482795
25469,0.229742295,0.239938189,0.202515814,0.269830013,0.246073218,0.235859182,0.245236768
25470,0.22986999,0.131243184,0.121511903,0.311887938,0.283254158,0.253346858,0.217363518
25471,0.209684799,0.123295352,0.129823795,0.257199086,0.240924645,0.229123754,0.217649003
25472,0.216044715,0.311659269,0.149028183,0.287683342,0.253865507,0.255084336,0.224844484
25473,0.227935035,0.121423374,0.122292106,0.327667083,0.284578651,0.249738023,0.194144202
25474,0.237651371,0.148819605,0.132153178,0.332649002,0.30328078,0.270091022,0.189717772
